날짜,연령대,브랜드,관심도,대분류,중분류1
2024-07-08,20대,그라운드플랜,13.96508,스킨케어,기타
2024-07-15,20대,그라운드플랜,8.56192,스킨케어,기타
2024-07-22,20대,그라운드플랜,9.06068,스킨케어,기타
2024-07-29,20대,그라운드플랜,8.39567,스킨케어,기타
2024-08-05,20대,그라운드플랜,9.06068,스킨케어,기타
2024-08-12,20대,그라운드플랜,8.22942,스킨케어,기타
2024-08-19,20대,그라운드플랜,11.63757,스킨케어,기타
2024-08-26,20대,그라운드플랜,9.22693,스킨케어,기타
2024-09-02,20대,그라운드플랜,11.05569,스킨케어,기타
2024-09-09,20대,그라운드플랜,13.13383,스킨케어,기타
2024-09-16,20대,그라운드플랜,9.22693,스킨케어,기타
2024-09-23,20대,그라운드플랜,9.22693,스킨케어,기타
2024-09-30,20대,그라운드플랜,5.15378,스킨케어,기타
2024-10-07,20대,그라운드플랜,5.90191,스킨케어,기타
2024-10-14,20대,그라운드플랜,10.22443,스킨케어,기타
2024-10-21,20대,그라운드플랜,9.1438,스킨케어,기타
2024-10-28,20대,그라운드플랜,8.39567,스킨케어,기타
2024-11-04,20대,그라운드플랜,7.23192,스킨케어,기타
2024-11-11,20대,그라운드플랜,6.98254,스킨케어,기타
2024-11-18,20대,그라운드플랜,8.22942,스킨케어,기타
2024-11-25,20대,그라운드플랜,11.30507,스킨케어,기타
2024-12-02,20대,그라운드플랜,12.80133,스킨케어,기타
2024-12-09,20대,그라운드플랜,12.80133,스킨케어,기타
2024-12-16,20대,그라운드플랜,11.72069,스킨케어,기타
2024-12-23,20대,그라운드플랜,9.64256,스킨케어,기타
2024-12-30,20대,그라운드플랜,10.72319,스킨케어,기타
2025-01-06,20대,그라운드플랜,11.47132,스킨케어,기타
2025-01-13,20대,그라운드플랜,9.80881,스킨케어,기타
2025-01-20,20대,그라운드플랜,7.48129,스킨케어,기타
2025-01-27,20대,그라운드플랜,8.1463,스킨케어,기타
2025-02-03,20대,그라운드플랜,7.06566,스킨케어,기타
2025-02-10,20대,그라운드플랜,9.80881,스킨케어,기타
2024-02-05,30대,그라운드플랜,55.908,스킨케어,기타
2024-02-12,30대,그라운드플랜,44.8057,스킨케어,기타
2024-02-19,30대,그라운드플랜,47.10547,스킨케어,기타
2024-02-26,30대,그라운드플랜,63.91752,스킨케어,기타
2024-03-04,30대,그라운드플랜,69.31007,스킨케어,기타
2024-03-11,30대,그라운드플랜,59.79381,스킨케어,기타
2024-03-18,30대,그라운드플랜,45.44012,스킨케어,기타
2024-03-25,30대,그라운드플랜,44.88501,스킨케어,기타
2024-04-01,30대,그라운드플랜,64.55194,스킨케어,기타
2024-04-08,30대,그라운드플랜,47.50198,스킨케어,기타
2024-04-15,30대,그라운드플랜,52.65662,스킨케어,기타
2024-04-22,30대,그라운드플랜,38.38223,스킨케어,기타
2024-04-29,30대,그라운드플랜,46.39175,스킨케어,기타
2024-05-06,30대,그라운드플랜,55.11498,스킨케어,기타
2024-05-13,30대,그라운드플랜,56.30452,스킨케어,기타
2024-05-20,30대,그라운드플랜,53.29103,스킨케어,기타
2024-05-27,30대,그라운드플랜,55.6701,스킨케어,기타
2024-06-03,30대,그라운드플랜,62.56938,스킨케어,기타
2024-06-10,30대,그라운드플랜,66.931,스킨케어,기타
2024-06-17,30대,그라운드플랜,77.954,스킨케어,기타
2024-06-24,30대,그라운드플랜,56.78033,스킨케어,기타
2024-07-01,30대,그라운드플랜,56.78033,스킨케어,기타
2024-07-08,30대,그라운드플랜,47.81919,스킨케어,기타
2024-07-15,30대,그라운드플랜,43.37827,스킨케어,기타
2024-07-22,30대,그라운드플랜,44.88501,스킨케어,기타
2024-07-29,30대,그라운드플랜,45.51942,스킨케어,기타
2024-08-05,30대,그라운드플랜,35.76526,스킨케어,기타
2024-08-12,30대,그라운드플랜,33.7034,스킨케어,기타
2024-08-19,30대,그라운드플랜,54.24266,스킨케어,기타
2024-08-26,30대,그라운드플랜,38.38223,스킨케어,기타
2024-09-02,30대,그라운드플랜,55.98731,스킨케어,기타
2024-09-09,30대,그라운드플랜,100.0,스킨케어,기타
2024-09-16,30대,그라운드플랜,52.81522,스킨케어,기타
2024-09-23,30대,그라운드플랜,37.66851,스킨케어,기타
2024-09-30,30대,그라운드플랜,26.72482,스킨케어,기타
2024-10-07,30대,그라운드플랜,31.00713,스킨케어,기타
2024-10-14,30대,그라운드플랜,30.21411,스킨케어,기타
2024-10-21,30대,그라운드플랜,36.47898,스킨케어,기타
2024-10-28,30대,그라운드플랜,36.32038,스킨케어,기타
2024-11-04,30대,그라운드플랜,34.09992,스킨케어,기타
2024-11-11,30대,그라운드플랜,33.94131,스킨케어,기타
2024-11-18,30대,그라운드플랜,40.52339,스킨케어,기타
2024-11-25,30대,그라운드플랜,48.295,스킨케어,기타
2024-12-02,30대,그라운드플랜,49.32593,스킨케어,기타
2024-12-09,30대,그라운드플랜,62.88659,스킨케어,기타
2024-12-16,30대,그라운드플랜,49.00872,스킨케어,기타
2024-12-23,30대,그라운드플랜,40.04758,스킨케어,기타
2024-12-30,30대,그라운드플랜,47.66058,스킨케어,기타
2025-01-06,30대,그라운드플랜,49.72244,스킨케어,기타
2025-01-13,30대,그라운드플랜,41.31641,스킨케어,기타
2025-01-20,30대,그라운드플랜,30.84853,스킨케어,기타
2025-01-27,30대,그라운드플랜,28.86597,스킨케어,기타
