날짜,연령대,브랜드,관심도,대분류,중분류1
2024-12-09,30대,트리마이,45.0,스킨케어,마스크팩
2024-12-16,30대,트리마이,55.0,스킨케어,마스크팩
2024-12-23,30대,트리마이,35.0,스킨케어,마스크팩
2024-12-30,30대,트리마이,65.0,스킨케어,마스크팩
2025-01-06,30대,트리마이,95.0,스킨케어,마스크팩
2025-01-13,30대,트리마이,55.0,스킨케어,마스크팩
2025-01-20,30대,트리마이,30.0,스킨케어,마스크팩
2025-01-27,30대,트리마이,5.0,스킨케어,마스크팩
2025-02-03,30대,트리마이,40.0,스킨케어,마스크팩
2025-02-10,30대,트리마이,50.0,스킨케어,마스크팩
2024-02-05,40대,트리마이,33.33333,스킨케어,마스크팩
2024-02-12,40대,트리마이,44.44444,스킨케어,마스크팩
2024-02-19,40대,트리마이,22.22222,스킨케어,마스크팩
2024-02-26,40대,트리마이,38.88888,스킨케어,마스크팩
2024-03-04,40대,트리마이,11.11111,스킨케어,마스크팩
2024-03-11,40대,트리마이,55.55555,스킨케어,마스크팩
2024-03-18,40대,트리마이,27.77777,스킨케어,마스크팩
2024-03-25,40대,트리마이,72.22222,스킨케어,마스크팩
2024-04-01,40대,트리마이,33.33333,스킨케어,마스크팩
2024-04-08,40대,트리마이,22.22222,스킨케어,마스크팩
2024-04-15,40대,트리마이,11.11111,스킨케어,마스크팩
2024-04-22,40대,트리마이,50.0,스킨케어,마스크팩
2024-04-29,40대,트리마이,55.55555,스킨케어,마스크팩
2024-05-06,40대,트리마이,38.88888,스킨케어,마스크팩
2024-05-13,40대,트리마이,100.0,스킨케어,마스크팩
2024-05-20,40대,트리마이,33.33333,스킨케어,마스크팩
2024-05-27,40대,트리마이,16.66666,스킨케어,마스크팩
2024-06-03,40대,트리마이,0.0,스킨케어,마스크팩
2024-06-10,40대,트리마이,0.0,스킨케어,마스크팩
2024-06-17,40대,트리마이,11.11111,스킨케어,마스크팩
2024-06-24,40대,트리마이,33.33333,스킨케어,마스크팩
2024-07-01,40대,트리마이,11.11111,스킨케어,마스크팩
2024-07-08,40대,트리마이,27.77777,스킨케어,마스크팩
2024-07-15,40대,트리마이,5.55555,스킨케어,마스크팩
2024-07-22,40대,트리마이,83.33333,스킨케어,마스크팩
2024-07-29,40대,트리마이,0.0,스킨케어,마스크팩
2024-08-05,40대,트리마이,22.22222,스킨케어,마스크팩
2024-08-12,40대,트리마이,11.11111,스킨케어,마스크팩
2024-08-19,40대,트리마이,38.88888,스킨케어,마스크팩
2024-08-26,40대,트리마이,11.11111,스킨케어,마스크팩
2024-09-02,40대,트리마이,11.11111,스킨케어,마스크팩
2024-09-09,40대,트리마이,22.22222,스킨케어,마스크팩
2024-09-16,40대,트리마이,11.11111,스킨케어,마스크팩
2024-09-23,40대,트리마이,66.66666,스킨케어,마스크팩
2024-09-30,40대,트리마이,5.55555,스킨케어,마스크팩
2024-10-07,40대,트리마이,38.88888,스킨케어,마스크팩
2024-10-14,40대,트리마이,0.0,스킨케어,마스크팩
2024-10-21,40대,트리마이,5.55555,스킨케어,마스크팩
2024-10-28,40대,트리마이,27.77777,스킨케어,마스크팩
2024-11-04,40대,트리마이,44.44444,스킨케어,마스크팩
2024-11-11,40대,트리마이,16.66666,스킨케어,마스크팩
2024-11-18,40대,트리마이,55.55555,스킨케어,마스크팩
2024-11-25,40대,트리마이,72.22222,스킨케어,마스크팩
2024-12-02,40대,트리마이,22.22222,스킨케어,마스크팩
2024-12-09,40대,트리마이,33.33333,스킨케어,마스크팩
2024-12-16,40대,트리마이,22.22222,스킨케어,마스크팩
2024-12-23,40대,트리마이,61.11111,스킨케어,마스크팩
2024-12-30,40대,트리마이,55.55555,스킨케어,마스크팩
2025-01-06,40대,트리마이,72.22222,스킨케어,마스크팩
2025-01-13,40대,트리마이,55.55555,스킨케어,마스크팩
2025-01-20,40대,트리마이,27.77777,스킨케어,마스크팩
2025-01-27,40대,트리마이,27.77777,스킨케어,마스크팩
2025-02-03,40대,트리마이,0.0,스킨케어,마스크팩
2025-02-10,40대,트리마이,55.55555,스킨케어,마스크팩
2024-02-05,50대,트리마이,0.0,스킨케어,마스크팩
2024-02-12,50대,트리마이,11.11111,스킨케어,마스크팩
2024-02-19,50대,트리마이,44.44444,스킨케어,마스크팩
2024-02-26,50대,트리마이,0.0,스킨케어,마스크팩
2024-03-04,50대,트리마이,33.33333,스킨케어,마스크팩
2024-03-11,50대,트리마이,66.66666,스킨케어,마스크팩
2024-03-18,50대,트리마이,11.11111,스킨케어,마스크팩
