날짜,연령대,브랜드,관심도,대분류,중분류1
2024-05-13,20대,메이크프렘,26.87613,스킨케어,클렌징
2024-05-20,20대,메이크프렘,28.27757,스킨케어,클렌징
2024-05-27,20대,메이크프렘,32.68535,스킨케어,클렌징
2024-06-03,20대,메이크프렘,34.81012,스킨케어,클렌징
2024-06-10,20대,메이크프렘,22.98824,스킨케어,클렌징
2024-06-17,20대,메이크프렘,22.21971,스킨케어,클렌징
2024-06-24,20대,메이크프렘,23.8698,스킨케어,클렌징
2024-07-01,20대,메이크프렘,25.13562,스킨케어,클렌징
2024-07-08,20대,메이크프렘,32.4367,스킨케어,클렌징
2024-07-15,20대,메이크프렘,27.3282,스킨케어,클렌징
2024-07-22,20대,메이크프렘,29.0009,스킨케어,클렌징
2024-07-29,20대,메이크프렘,32.86618,스킨케어,클렌징
2024-08-05,20대,메이크프렘,33.27305,스킨케어,클렌징
2024-08-12,20대,메이크프렘,29.95027,스킨케어,클렌징
2024-08-19,20대,메이크프렘,33.04701,스킨케어,클렌징
2024-08-26,20대,메이크프렘,37.29656,스킨케어,클렌징
2024-09-02,20대,메이크프렘,35.05877,스킨케어,클렌징
2024-09-09,20대,메이크프렘,23.16907,스킨케어,클렌징
2024-09-16,20대,메이크프렘,25.24864,스킨케어,클렌징
2024-09-23,20대,메이크프렘,23.3047,스킨케어,클렌징
2024-09-30,20대,메이크프렘,25.45207,스킨케어,클렌징
2024-10-07,20대,메이크프렘,24.59312,스킨케어,클렌징
2024-10-14,20대,메이크프렘,27.75768,스킨케어,클렌징
2024-10-21,20대,메이크프렘,26.03978,스킨케어,클렌징
2024-10-28,20대,메이크프렘,27.80289,스킨케어,클렌징
2024-11-04,20대,메이크프렘,32.4367,스킨케어,클렌징
2024-11-11,20대,메이크프렘,25.90415,스킨케어,클렌징
2024-11-18,20대,메이크프렘,24.00542,스킨케어,클렌징
2024-11-25,20대,메이크프렘,26.76311,스킨케어,클렌징
2024-12-02,20대,메이크프렘,28.39059,스킨케어,클렌징
2024-12-09,20대,메이크프렘,21.67721,스킨케어,클렌징
2024-12-16,20대,메이크프렘,20.18535,스킨케어,클렌징
2024-12-23,20대,메이크프렘,17.67631,스킨케어,클렌징
2024-12-30,20대,메이크프렘,22.08408,스킨케어,클렌징
2025-01-06,20대,메이크프렘,21.45117,스킨케어,클렌징
2025-01-13,20대,메이크프렘,21.69981,스킨케어,클렌징
2025-01-20,20대,메이크프렘,21.15732,스킨케어,클렌징
2025-01-27,20대,메이크프렘,21.81283,스킨케어,클렌징
2025-02-03,20대,메이크프렘,27.16998,스킨케어,클렌징
2025-02-10,20대,메이크프렘,24.54792,스킨케어,클렌징
2024-02-05,30대,메이크프렘,18.86623,스킨케어,클렌징
2024-02-12,30대,메이크프렘,24.62469,스킨케어,클렌징
2024-02-19,30대,메이크프렘,22.09276,스킨케어,클렌징
2024-02-26,30대,메이크프렘,24.80394,스킨케어,클렌징
2024-03-04,30대,메이크프렘,24.84875,스킨케어,클렌징
2024-03-11,30대,메이크프렘,21.5326,스킨케어,클렌징
2024-03-18,30대,메이크프렘,19.85211,스킨케어,클렌징
2024-03-25,30대,메이크프렘,22.67533,스킨케어,클렌징
2024-04-01,30대,메이크프렘,22.80976,스킨케어,클렌징
2024-04-08,30대,메이크프렘,22.76495,스킨케어,클렌징
2024-04-15,30대,메이크프렘,27.24624,스킨케어,클렌징
2024-04-22,30대,메이크프렘,24.71431,스킨케어,클렌징
2024-04-29,30대,메이크프렘,25.38651,스킨케어,클렌징
2024-05-06,30대,메이크프렘,26.43961,스킨케어,클렌징
2024-05-13,30대,메이크프렘,24.91597,스킨케어,클렌징
2024-05-20,30대,메이크프렘,27.15662,스킨케어,클렌징
2024-05-27,30대,메이크프렘,31.12256,스킨케어,클렌징
2024-06-03,30대,메이크프렘,28.27694,스킨케어,클렌징
2024-06-10,30대,메이크프렘,23.25789,스킨케어,클렌징
2024-06-17,30대,메이크프렘,20.70356,스킨케어,클렌징
2024-06-24,30대,메이크프렘,22.74254,스킨케어,클렌징
2024-07-01,30대,메이크프렘,24.69191,스킨케어,클렌징
2024-07-08,30대,메이크프렘,30.78646,스킨케어,클렌징
2024-07-15,30대,메이크프렘,24.40062,스킨케어,클렌징
2024-07-22,30대,메이크프렘,25.76742,스킨케어,클렌징
2024-07-29,30대,메이크프렘,28.99395,스킨케어,클렌징
2024-08-05,30대,메이크프렘,28.56822,스킨케어,클렌징
2024-08-12,30대,메이크프렘,29.48689,스킨케어,클렌징
2024-08-19,30대,메이크프렘,28.25453,스킨케어,클렌징
2024-08-26,30대,메이크프렘,32.55657,스킨케어,클렌징
2024-09-02,30대,메이크프렘,30.65202,스킨케어,클렌징
2024-09-09,30대,메이크프렘,19.78489,스킨케어,클렌징
2024-09-16,30대,메이크프렘,19.85211,스킨케어,클렌징
2024-09-23,30대,메이크프렘,22.20479,스킨케어,클렌징
2024-09-30,30대,메이크프렘,23.6388,스킨케어,클렌징
2024-10-07,30대,메이크프렘,21.46538,스킨케어,클렌징
2024-10-14,30대,메이크프렘,27.71678,스킨케어,클렌징
2024-10-21,30대,메이크프렘,23.9749,스킨케어,클렌징
2024-10-28,30대,메이크프렘,28.38897,스킨케어,클렌징
2024-11-04,30대,메이크프렘,28.76988,스킨케어,클렌징
2024-11-11,30대,메이크프렘,25.07282,스킨케어,클렌징
2024-11-18,30대,메이크프렘,21.71185,스킨케어,클렌징
2024-11-25,30대,메이크프렘,26.77571,스킨케어,클렌징
2024-12-02,30대,메이크프렘,26.01389,스킨케어,클렌징
2024-12-09,30대,메이크프렘,19.42639,스킨케어,클렌징
2024-12-16,30대,메이크프렘,19.60564,스킨케어,클렌징
