날짜,연령대,브랜드,관심도,대분류,중분류1
2024-08-12,20대,글피오,1.7902,색조메이크업,립메이크업
2024-08-19,20대,글피오,3.77622,색조메이크업,립메이크업
2024-08-26,20대,글피오,2.90909,색조메이크업,립메이크업
2024-09-02,20대,글피오,2.68531,색조메이크업,립메이크업
2024-09-09,20대,글피오,1.31468,색조메이크업,립메이크업
2024-09-16,20대,글피오,2.20979,색조메이크업,립메이크업
2024-09-23,20대,글피오,2.54545,색조메이크업,립메이크업
2024-09-30,20대,글피오,1.25874,색조메이크업,립메이크업
2024-10-07,20대,글피오,1.42657,색조메이크업,립메이크업
2024-10-14,20대,글피오,1.62237,색조메이크업,립메이크업
2024-10-21,20대,글피오,0.6993,색조메이크업,립메이크업
2024-10-28,20대,글피오,0.95104,색조메이크업,립메이크업
2024-11-04,20대,글피오,0.92307,색조메이크업,립메이크업
2024-11-11,20대,글피오,1.56643,색조메이크업,립메이크업
2024-11-18,20대,글피오,1.03496,색조메이크업,립메이크업
2024-11-25,20대,글피오,0.67132,색조메이크업,립메이크업
2024-12-02,20대,글피오,0.47552,색조메이크업,립메이크업
2024-12-09,20대,글피오,0.86713,색조메이크업,립메이크업
2024-12-16,20대,글피오,1.11888,색조메이크업,립메이크업
2024-12-23,20대,글피오,3.88811,색조메이크업,립메이크업
2024-12-30,20대,글피오,2.57342,색조메이크업,립메이크업
2025-01-06,20대,글피오,1.98601,색조메이크업,립메이크업
2025-01-13,20대,글피오,2.60139,색조메이크업,립메이크업
2025-01-20,20대,글피오,6.51748,색조메이크업,립메이크업
2025-01-27,20대,글피오,4.50349,색조메이크업,립메이크업
2025-02-03,20대,글피오,5.25874,색조메이크업,립메이크업
2025-02-10,20대,글피오,15.32867,색조메이크업,립메이크업
2024-02-05,30대,글피오,0.0,색조메이크업,립메이크업
2024-02-12,30대,글피오,0.0,색조메이크업,립메이크업
2024-02-19,30대,글피오,0.0,색조메이크업,립메이크업
2024-02-26,30대,글피오,0.0,색조메이크업,립메이크업
2024-03-04,30대,글피오,0.0,색조메이크업,립메이크업
2024-03-11,30대,글피오,0.0,색조메이크업,립메이크업
2024-03-18,30대,글피오,0.0,색조메이크업,립메이크업
2024-03-25,30대,글피오,0.0,색조메이크업,립메이크업
2024-04-01,30대,글피오,0.0,색조메이크업,립메이크업
2024-04-08,30대,글피오,0.2092,색조메이크업,립메이크업
2024-04-15,30대,글피오,0.2615,색조메이크업,립메이크업
2024-04-22,30대,글피오,0.73221,색조메이크업,립메이크업
2024-04-29,30대,글피오,0.78451,색조메이크업,립메이크업
2024-05-06,30대,글피오,0.94142,색조메이크업,립메이크업
2024-05-13,30대,글피오,5.02092,색조메이크업,립메이크업
2024-05-20,30대,글피오,4.07949,색조메이크업,립메이크업
2024-05-27,30대,글피오,3.55648,색조메이크업,립메이크업
2024-06-03,30대,글피오,2.77196,색조메이크업,립메이크업
2024-06-10,30대,글피오,3.13807,색조메이크업,립메이크업
2024-06-17,30대,글피오,3.81799,색조메이크업,립메이크업
2024-06-24,30대,글피오,4.07949,색조메이크업,립메이크업
2024-07-01,30대,글피오,3.39958,색조메이크업,립메이크업
2024-07-08,30대,글피오,5.17782,색조메이크업,립메이크업
2024-07-15,30대,글피오,3.39958,색조메이크업,립메이크업
2024-07-22,30대,글피오,4.1841,색조메이크업,립메이크업
2024-07-29,30대,글피오,4.65481,색조메이크업,립메이크업
2024-08-05,30대,글피오,6.48535,색조메이크업,립메이크업
2024-08-12,30대,글피오,4.4979,색조메이크업,립메이크업
2024-08-19,30대,글피오,4.70711,색조메이크업,립메이크업
2024-08-26,30대,글피오,3.76569,색조메이크업,립메이크업
2024-09-02,30대,글피오,3.92259,색조메이크업,립메이크업
2024-09-09,30대,글피오,2.92887,색조메이크업,립메이크업
2024-09-16,30대,글피오,4.341,색조메이크업,립메이크업
2024-09-23,30대,글피오,5.96234,색조메이크업,립메이크업
2024-09-30,30대,글피오,3.97489,색조메이크업,립메이크업
2024-10-07,30대,글피오,4.2364,색조메이크업,립메이크업
2024-10-14,30대,글피오,2.61506,색조메이크업,립메이크업
2024-10-21,30대,글피오,3.08577,색조메이크업,립메이크업
2024-10-28,30대,글피오,3.13807,색조메이크업,립메이크업
2024-11-04,30대,글피오,3.45188,색조메이크업,립메이크업
2024-11-11,30대,글피오,2.14435,색조메이크업,립메이크업
2024-11-18,30대,글피오,3.29497,색조메이크업,립메이크업
2024-11-25,30대,글피오,2.51046,색조메이크업,립메이크업
2024-12-02,30대,글피오,2.03974,색조메이크업,립메이크업
2024-12-09,30대,글피오,3.19037,색조메이크업,립메이크업
2024-12-16,30대,글피오,4.2887,색조메이크업,립메이크업
2024-12-23,30대,글피오,9.30962,색조메이크업,립메이크업
2024-12-30,30대,글피오,6.01464,색조메이크업,립메이크업
