순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
48,바노바기,디엑스 마스크 히야 아쿠아플렉스 (7매입),4.65,494,20000,2025-02-20 23:55:56,마스크_팩,시트마스크
49,스킨푸드,캐롯카로틴데일리마스크 (30매),4.43,117,27000,2025-02-20 23:55:56,마스크_팩,시트마스크
50,메디힐,티트리 앰플 마스크 10매,4.64,222,30000,2025-02-20 23:55:56,마스크_팩,시트마스크
51,메디힐,더마플러스 저분자 히알루론산 마스크 10매,4.87,15,9900,2025-02-20 23:55:56,마스크_팩,시트마스크
52,바이오던스,콜라겐 리얼 딥 마스크,4.14,430,20000,2025-02-20 23:55:56,마스크_팩,시트마스크
53,메디힐,콜라겐 에센셜 마스크 10매,4.47,199,14000,2025-02-20 23:55:56,마스크_팩,시트마스크
54,메디힐,비타 에센셜 마스크 10매,4.51,228,14000,2025-02-20 23:55:56,마스크_팩,시트마스크
55,듀이트리,픽 앤 퀵 화장발 마스크 30매,4.26,792,11500,2025-02-20 23:55:56,마스크_팩,시트마스크
56,메디힐,더마365 티트리 마스크 30매,4.59,58,24900,2025-02-20 23:55:56,마스크_팩,시트마스크
57,수올림,탄닌 브라이트닝 마스크 30매(5매입x6박스),4.73,316,45000,2025-02-20 23:55:56,마스크_팩,시트마스크
58,아누아,복숭아 70 나이아신 세럼 마스크 25g_1매,4.62,42,4000,2025-02-20 23:55:56,마스크_팩,시트마스크
59,바이오던스,리프레싱 씨 켈프 리얼 딥 마스크,4.44,120,20000,2025-02-20 23:55:56,마스크_팩,시트마스크
60,프리메이,비건 그린 하트리프 앰플 마스크 30매,4.76,150,23500,2025-02-20 23:55:56,마스크_팩,시트마스크
61,이즈앤트리,초저분자 히아루론산 마스크 1BOX(10매입),4.75,188,19900,2025-02-20 23:55:56,마스크_팩,시트마스크
62,아비브,콜라겐 겔 마스크 수분초 젤리 10매,4.39,135,35000,2025-02-20 23:55:56,마스크_팩,시트마스크
63,비플레인,멀티 히알루론산 마스크 5매,4.67,1012,9000,2025-02-20 23:55:56,마스크_팩,시트마스크
64,바노바기,비타제닉 젤리마스크 화이트닝 (10매입),4.62,298,16000,2025-02-20 23:55:56,마스크_팩,시트마스크
65,아로셀,시카 리페어 판테놀 마스크 25g [4매],4.33,12,16000,2025-02-20 23:55:56,마스크_팩,시트마스크
66,메디힐,더마 시너지 랩핑 마스크 [보습장벽] 10매,4.57,288,35000,2025-02-20 23:55:56,마스크_팩,시트마스크
67,다자연,마스크팩 [검정콩],4.47,2310,1500,2025-02-20 23:55:56,마스크_팩,시트마스크
68,메디앤서,비타 콜라겐 마스크 5매입,4.51,302,15000,2025-02-20 23:55:56,마스크_팩,시트마스크
69,아비브,껌딱지 시트 마스크 수분초 히알루론 스티커 10매,4.64,14,28000,2025-02-20 23:55:56,마스크_팩,시트마스크
70,메디힐,레티놀 콜라겐 앰플 윤곽 마스크 10매,4.68,159,40000,2025-02-20 23:55:56,마스크_팩,시트마스크
71,잇츠스킨,파워10 포뮬라 마스크 시트 [VE],4.69,641,2000,2025-02-20 23:55:56,마스크_팩,시트마스크
72,라운드랩,약콩 판테놀 마스크 10매,4.65,108,27000,2025-02-20 23:55:56,마스크_팩,시트마스크
73,닥터지,레드 블레미쉬 쿨 수딩 마스크,4.50,617,4000,2025-02-20 23:55:56,마스크_팩,시트마스크
74,성분에디터,딥콜라겐 마스크 [파워부스팅],4.76,54,40000,2025-02-20 23:55:56,마스크_팩,시트마스크
75,메디힐,더마플러스 어성초 마스크 10매,4.42,12,17500,2025-02-20 23:55:56,마스크_팩,시트마스크
76,아비브,콜라겐 겔 마스크 부활초 젤리 10매,4.28,135,35000,2025-02-20 23:55:56,마스크_팩,시트마스크
77,네이처리퍼블릭,인텐스 멀티 콜라겐 뮤신 데일리 마스크팩 30매 (350ml),4.56,16,15900,2025-02-20 23:55:56,마스크_팩,시트마스크
78,로벡틴,닥터 마스크 시카 5매입,4.72,53,20000,2025-02-20 23:55:56,마스크_팩,시트마스크
79,더마토리,[5+5] 프로 비타 에이 레티날덤 밴드 마스크 [증정],4.71,52,19500,2025-02-20 23:55:56,마스크_팩,시트마스크
80,듀이트리,AC 딥 흔적 진정 마스크 20매,4.56,25,25800,2025-02-20 23:55:56,마스크_팩,시트마스크
81,프리메이,비건 블루 모이스춰 앰플 마스크 30매,4.81,37,23500,2025-02-20 23:55:56,마스크_팩,시트마스크
82,아비브,껌딱지 시트 마스크 콜라겐 밀크 스티커 10매,4.54,26,28000,2025-02-20 23:55:56,마스크_팩,시트마스크
83,메디힐,더 NMF 앰플 마스크10매,4.57,286,21000,2025-02-20 23:55:56,마스크_팩,시트마스크
84,스킨푸드,포테이토 마데카소사이드 데일리 마스크 30매,4.40,100,27000,2025-02-20 23:55:56,마스크_팩,시트마스크
85,브링그린,프레시마스크 [티트리시카],4.56,79,1800,2025-02-20 23:55:56,마스크_팩,시트마스크
86,싸이닉,더 심플 수딩 거즈 마스크 25ml 15매,4.58,1594,22400,2025-02-20 23:55:56,마스크_팩,시트마스크
87,넘버즈인,5번 비타민C 뿌려만든 글루타치온 필름팩,4.62,26,20000,2025-02-20 23:55:56,마스크_팩,시트마스크
88,이니스프리,블랙티 유스 인핸싱 앰플 마스크 28mL (3+3),4.79,43,21000,2025-02-20 23:55:56,마스크_팩,시트마스크
89,유세린,울트라센시티브 리페어 수퍼 수르스 마스크팩,4.73,15,30000,2025-02-20 23:55:56,마스크_팩,시트마스크
90,션리,다시마 콜라겐 퍼밍 마스크 10매,4.57,46,12900,2025-02-20 23:55:56,마스크_팩,시트마스크
91,에드뷰,고보습 브라이트닝 시트 마스크,4.77,44,30000,2025-02-20 23:55:56,마스크_팩,시트마스크
92,더랩바이블랑두,올리고 히알루론산 워터리 스킨 마스크 10매,4.66,44,17000,2025-02-20 23:55:56,마스크_팩,시트마스크
93,메디앤서,포어 콜라겐 마스크 5매,4.44,105,21000,2025-02-20 23:55:56,마스크_팩,시트마스크
94,에뛰드,순정 판텐소사이드 마스크,4.58,1702,2000,2025-02-20 23:55:56,마스크_팩,시트마스크
95,파티온,리얼 핏 어성초 카밍 마스크팩 1매,4.62,236,3000,2025-02-20 23:55:56,마스크_팩,시트마스크
96,상떼,아줄렌 수더 마스크,4.78,18,55000,2025-02-20 23:55:56,마스크_팩,시트마스크
97,마녀공장,갈락 나이아신 에센스 마스크 10매,4.57,290,22500,2025-02-20 23:55:56,마스크_팩,시트마스크
98,아비브,껌딱지 시트 마스크 마데카소사이드 스티커 10매,4.52,48,28000,2025-02-20 23:55:56,마스크_팩,시트마스크
99,시드물,아쿠아포린 리얼 수분 마스크 팩,4.28,138,14000,2025-02-20 23:55:56,마스크_팩,시트마스크
100,달바,화이트 트러플 더블 마스크팩 [진정/보습] 1BOX (4매입),4.64,166,30000,2025-02-20 23:55:56,마스크_팩,시트마스크
