순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
40,바닐라코,커버리셔스 파워 핏 파운데이션 [SPF45/PA++] [22 내추럴] 30ml,4.33,73,24900,2025-02-20 23:55:56,베이스메이크업,파운데이션
41,메이크업포에버,HD 스킨 파운데이션 [1R02],4.28,36,64000,2025-02-20 23:55:56,베이스메이크업,파운데이션
42,에이지투웨니스,글로우 글래스 에센스 커버 팩트 [SPF50+/PA++++] [21호 라이트베이지],4.14,111,75000,2025-02-20 23:55:56,베이스메이크업,파운데이션
43,VDL,커버스테인 퍼펙팅 파운데이션 [SPF35/PA++] [A03],4.38,24,30000,2025-02-20 23:55:56,베이스메이크업,파운데이션
44,지베르니,밀착 커버 파운데이션 [SPF30/PA++] [22NW 내추럴베이지] 30ml,4.25,79,29700,2025-02-20 23:55:56,베이스메이크업,파운데이션
45,에뛰드,더블래스팅 비건 커버 파운데이션 [SPF32/PA++] [23N1 샌드],4.41,78,29000,2025-02-20 23:55:56,베이스메이크업,파운데이션
46,에스쁘아,프로 테일러 비 글로우 파운데이션 뉴클래스 [SPF27/PA++] [1호 바닐라],4.25,72,40000,2025-02-20 23:55:56,베이스메이크업,파운데이션
47,랩세라,"하이드레이팅 에센스 팩트 [SPF50+/PA++++], 18g",4.37,524,28800,2025-02-20 23:55:56,베이스메이크업,파운데이션
48,바닐라코,커버리셔스 파워 핏 파운데이션 [SPF45/PA++] [21 로제],4.20,651,32000,2025-02-20 23:55:56,베이스메이크업,파운데이션
49,어뮤즈,듀 웨어 파운데이션 [01 퓨어] 35ml,4.38,32,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
50,메이크힐,원피엘 파운데이션 [SPF20/PA++] [21호 클라리티],4.41,29,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
51,클리오,킬커버 파운웨어 파운데이션 [SPF30/PA+++] [2호 란제리],4.13,147,34000,2025-02-20 23:55:56,베이스메이크업,파운데이션
52,어바웃톤,스킨 레이어 핏 파운데이션 [AT.21 쿨라이트 (파운데이션)] 30ml,4.38,16,28000,2025-02-20 23:55:56,베이스메이크업,파운데이션
53,네이처리퍼블릭,프로방스 에어 스킨 핏 원데이 래스팅 파운데이션 [P21 로지바닐라],4.44,34,6600,2025-02-20 23:55:56,베이스메이크업,파운데이션
54,파넬,시카마누 스킨 핏 파운데이션 [SPF30/PA+++] [0.5호],4.25,32,37000,2025-02-20 23:55:56,베이스메이크업,파운데이션
55,아르마니뷰티,래스팅 실크 UV 파운데이션 [SPF20] [2호],4.22,27,95000,2025-02-20 23:55:56,베이스메이크업,파운데이션
56,힌스,세컨 스킨 파운데이션 [SPF30/PA++] [21호 아이보리],4.14,208,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
57,나스,라이트 리플렉팅 파운데이션 [오슬로],4.65,17,76000,2025-02-20 23:55:56,베이스메이크업,파운데이션
58,입생로랑뷰티,올아워 파운데이션 [SPF39/PA+++] [LC1],4.44,34,95000,2025-02-20 23:55:56,베이스메이크업,파운데이션
59,에스티로더,퓨처리스트 파운데이션 [SPF20/PA+++] [1W0 웜포슬린],4.71,17,100000,2025-02-20 23:55:56,베이스메이크업,파운데이션
60,어뮤즈,듀 웨어 파운데이션 [1.5 내추럴] 35ml,3.88,65,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
61,자빈드서울,윙크 파운데이션 [SPF50+/PA+++] [21호 커버아이보리],4.15,53,40000,2025-02-20 23:55:56,베이스메이크업,파운데이션
62,샤넬,레 베쥬 헬시 글로우 젤 터치 쿠션 파운데이션 [SPF40/PA+++] [BD01],4.26,61,103000,2025-02-20 23:55:56,베이스메이크업,파운데이션
63,랑콤,뗑 이돌 롱라스팅 파운데이션 [PO-01],4.43,23,89000,2025-02-20 23:55:56,베이스메이크업,파운데이션
