순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
54,Grandpa's,"Thylox, Acne Treatment Soap with Sulfur (유황비누)",3.81,37,,2025-02-20 23:55:56,클렌징,클렌징비누
55,달란디올리브,퓨어 올리브 3in1 올인원 월계수 샴푸바 솝 150g,4.10,20,5500,2025-02-20 23:55:56,클렌징,클렌징비누
56,시드물,제주송이 모공 청정 비누,3.90,10,9800,2025-02-20 23:55:56,클렌징,클렌징비누
57,밀드플레르,반달솝,4.58,52,19000,2025-02-20 23:55:56,클렌징,클렌징비누
58,어테이션,어성초 솔루션 올인원 바,4.36,28,25000,2025-02-20 23:55:56,클렌징,클렌징비누
59,아이샤드,모낭 비누,4.31,52,10700,2025-02-20 23:55:56,클렌징,클렌징비누
60,다이알,(해외) 골드 안티박테리얼 바 소프,4.07,44,,2025-02-20 23:55:56,클렌징,클렌징비누
61,시드물,아크바이 달팽이 수제비누,3.63,303,8900,2025-02-20 23:55:56,클렌징,클렌징비누
62,시드물,율피 비누,3.35,89,3000,2025-02-20 23:55:56,클렌징,클렌징비누
63,시드물,에그 모공 수제 비누,3.49,81,12000,2025-02-20 23:55:56,클렌징,클렌징비누
64,세바메드,클래식 클렌징 바,4.23,64,7000,2025-02-20 23:55:56,클렌징,클렌징비누
65,아비브,페이셜 솝 [블랙],4.43,14,18000,2025-02-20 23:55:56,클렌징,클렌징비누
66,나의온도,구절초 수분진정 클렌징바 80g,4.41,68,19000,2025-02-20 23:55:56,클렌징,클렌징비누
67,샤본다마,오리지널 비누,4.10,48,,2025-02-20 23:55:56,클렌징,클렌징비누
68,보나클,여드름천연비누 보나클,3.46,125,15000,2025-02-20 23:55:56,클렌징,클렌징비누
69,뷰티풀스킨,그린티 앤 라임 클렌징 바,4.57,14,26000,2025-02-20 23:55:56,클렌징,클렌징비누
70,벨먼,히말라야 핑크솔트 담은비누,4.18,11,,2025-02-20 23:55:56,클렌징,클렌징비누
71,벤튼,디어 마이 베스트 프렌드 바,4.12,58,15000,2025-02-20 23:55:56,클렌징,클렌징비누
72,멀블리스,웨딩드레스 어성초 버블팩,4.20,15,20000,2025-02-20 23:55:56,클렌징,클렌징비누
73,리노베라,533 비누,4.80,10,16000,2025-02-20 23:55:56,클렌징,클렌징비누
