순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
50,나드,딥 클리어 립 앤 아이리무버,3.58,12,18000,2025-02-20 23:55:56,클렌징,립_아이리무버
51,라끄베르,딥 앤 모이스트 더블액션 립 앤 아이 리무버 어드밴스드,4.04,53,,2025-02-20 23:55:56,클렌징,립_아이리무버
52,브라운랩,애시드 밸런스 립앤아이 리무버 패드,4.00,11,13800,2025-02-20 23:55:56,클렌징,립_아이리무버
53,뷰티피플,프로페셔널 립 앤 아이 리무버,3.74,46,,2025-02-20 23:55:56,클렌징,립_아이리무버
54,뉴트로지나,딥 클린 립 앤 아이 리무버,3.65,117,9900,2025-02-20 23:55:56,클렌징,립_아이리무버
55,더샘,피토 세븐 립 앤 아이 메이크업 리무버,3.86,14,10000,2025-02-20 23:55:56,클렌징,립_아이리무버
56,뉴트로지나,랩스 클래리파잉 워터 젤리 메이크업 리무버,4.00,32,17500,2025-02-20 23:55:56,클렌징,립_아이리무버
57,라운드어라운드,그린티 약산성 립앤아이 리무버,3.52,50,19800,2025-02-20 23:55:56,클렌징,립_아이리무버
58,키스미,히로인메이크 아이 메이크업 리무버,3.33,70,15000,2025-02-20 23:55:56,클렌징,립_아이리무버
59,에뛰드,올 피니쉬 립 틴트 지우개,3.55,31,5000,2025-02-20 23:55:56,클렌징,립_아이리무버
60,홀리카홀리카,데일리 프레시 립 앤 아이 리무버,3.83,12,3900,2025-02-20 23:55:56,클렌징,립_아이리무버
61,홀리카홀리카,클린 업 립앤아이 메이크업 리무버,4.00,11,4900,2025-02-20 23:55:56,클렌징,립_아이리무버
62,비엘렌다,코튼 아이리무버,3.50,46,12000,2025-02-20 23:55:56,클렌징,립_아이리무버
63,맥퀸뉴욕,립 앤 아이 리무버,3.64,14,7000,2025-02-20 23:55:56,클렌징,립_아이리무버
64,더페이스샵,허브데이 립 앤 아이 리무버 티슈,3.32,37,3000,2025-02-20 23:55:56,클렌징,립_아이리무버
65,시슬리,데마끼앙 두,3.31,16,85000,2025-02-20 23:55:56,클렌징,립_아이리무버
66,뷰티피플,이지 클리어 오토 리무버,4.36,14,10000,2025-02-20 23:55:56,클렌징,립_아이리무버
67,DHC,아이＆립 메이크업 리무버,3.65,31,12000,2025-02-20 23:55:56,클렌징,립_아이리무버
