순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
40,달바,글로우 핏 세럼 커버 쿠션 (15g) 21호,4.24,158,48000,2025-02-20 23:55:56,베이스메이크업,쿠션
41,퓌,쿠션 글래스 내추럴 [SPF50+/PA+++] [1.5 피치글래스],4.02,192,28000,2025-02-20 23:55:56,베이스메이크업,쿠션
42,이니스프리,노세범 파우더 쿠션 13C 포슬린 14g,4.38,48,18200,2025-02-20 23:55:56,베이스메이크업,쿠션
43,릴리바이레드,듀얼 라이트 톤업 쿠션 피치그린 [SPF50+/PA+++] 12g,4.32,25,15700,2025-02-20 23:55:56,베이스메이크업,쿠션
44,클리오,킬커버 메쉬 글로우 쿠션 [SPF50+/PA++++] [3호 리넨] (15g*2),4.17,236,25200,2025-02-20 23:55:56,베이스메이크업,쿠션
45,클리오,킬커버 스킨 픽서쿠션 기획세트 [21N 리넨],4.19,118,25200,2025-02-20 23:55:56,베이스메이크업,쿠션
46,라네즈,네오쿠션_글로우 [SPF46/PA++] [21N1 베이지] 리필 15g,4.18,159,21600,2025-02-20 23:55:56,베이스메이크업,쿠션
47,어퓨,워터락 쿠션 [21호],4.27,52,26000,2025-02-20 23:55:56,베이스메이크업,쿠션
48,이니스프리,라이트 글로우 쿠션 21N 바닐라 14g,4.00,20,20800,2025-02-20 23:55:56,베이스메이크업,쿠션
49,헤이미쉬,아트리스 퍼펙트 쿠션 [SPF50+/PA+++] [21호 라이트베이지],4.34,401,30600,2025-02-20 23:55:56,베이스메이크업,쿠션
50,에이프릴스킨,히어로쿠션 [SPF50+/PA++++] [22호 핑크베이지],4.26,197,66000,2025-02-20 23:55:56,베이스메이크업,쿠션
51,바닐라코,커버리셔스 얼티밋 화이트 쿠션 [SPF38/PA++] [21 아이보리] 14g,4.08,595,22500,2025-02-20 23:55:56,베이스메이크업,쿠션
52,네이밍,레이어드 핏 쿠션 [SPF50+/PA+++] [17Y],4.38,211,28000,2025-02-20 23:55:56,베이스메이크업,쿠션
53,바닐라코,커버리셔스 얼티밋 화이트 쿠션 [SPF38/PA++] [17 페어] 14g,4.22,152,22500,2025-02-20 23:55:56,베이스메이크업,쿠션
54,어뮤즈,세라믹 스킨 퍼펙터 쿠션 [01 포슬린] 15g,4.03,144,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
55,에이프릴스킨,매직스노우쿠션 3.0 [SPF50+/PA+++] [21호 라이트베이지],4.00,455,66000,2025-02-20 23:55:56,베이스메이크업,쿠션
56,에스쁘아,프로테일러 비벨벳 커버 쿠션 뉴클래스 [SPF34/PA++] [1호 바닐라],4.28,216,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
57,입생로랑뷰티,엉크르 드 뽀 쿠션 [SPF23/PA++] [10],4.39,51,107000,2025-02-20 23:55:56,베이스메이크업,쿠션
58,코스노리,판테놀 베리어 쿠션 12g (SPF50+/PA++++) [01 아이보리],4.23,353,23900,2025-02-20 23:55:56,베이스메이크업,쿠션
59,티르티르,마스크 핏 올커버 쿠션 [SPF50+/PA+++] [21N 아이보리],4.29,24,29000,2025-02-20 23:55:56,베이스메이크업,쿠션
