순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
55,라라폴리,알로에베라 수딩젤 100프로,4.34,50,5500,2025-02-20 23:55:56,스킨케어,젤
56,시드물,불가리안 로즈 에센셜,4.20,288,14800,2025-02-20 23:55:56,스킨케어,젤
57,코르테,더모 레쥬비네이션 리젤,4.51,71,29000,2025-02-20 23:55:56,스킨케어,젤
58,코나피딜,그린박신,4.15,33,,2025-02-20 23:55:56,스킨케어,젤
59,시드물,노니 수분 에센셜,4.41,85,9800,2025-02-20 23:55:56,스킨케어,젤
60,브링오가닉,알로에 시카 수딩젤 애프터 왁싱 150ml,4.34,38,15600,2025-02-20 23:55:56,스킨케어,젤
61,시드물,울트라 페이셜 모이스처라이징 카밀레 데콘 젤,4.37,30,18600,2025-02-20 23:55:56,스킨케어,젤
62,자미원,비엔비 겔,4.92,12,50000,2025-02-20 23:55:56,스킨케어,젤
63,팜트리,더순한 수딩 젤 125ml,4.47,64,19900,2025-02-20 23:55:56,스킨케어,젤
64,르제,바바수하이드레이팅겔,4.93,15,70000,2025-02-20 23:55:56,스킨케어,젤
65,ST.BAUME,네이키드 퓨어 알로에베라 주스 젤,4.80,10,38000,2025-02-20 23:55:56,스킨케어,젤
66,히루스카,포스트아크네,4.13,214,32000,2025-02-20 23:55:56,스킨케어,젤
67,원데이즈유,시카밍 수딩젤 200ml,4.69,13,14400,2025-02-20 23:55:56,스킨케어,젤
68,바이더퀄리티,알로줄렌 로션 젤,4.19,16,110000,2025-02-20 23:55:56,스킨케어,젤
69,메디힐,알로에베라 아쿠아 겔,4.33,18,,2025-02-20 23:55:56,스킨케어,젤
70,쿤달,리얼 알로에 베라 워터풀 모이스처 수딩젤,4.59,29,11500,2025-02-20 23:55:56,스킨케어,젤
71,피몽쉐,하이드로 피에이치 밸런스 젤,4.40,15,95000,2025-02-20 23:55:56,스킨케어,젤
72,플리프,시카-알로에 스팟 키트 (젤 4.5ml + 스팟패치 51매),4.56,18,16500,2025-02-20 23:55:56,스킨케어,젤
73,볼라욘,이노브 겔,4.36,136,68850,2025-02-20 23:55:56,스킨케어,젤
74,뷰티풀스킨,알로에 베라 수딩 젤 마스크,4.81,16,38000,2025-02-20 23:55:56,스킨케어,젤
75,어퓨,마데카소사이드 시카겔 2X,4.29,31,19000,2025-02-20 23:55:56,스킨케어,젤
76,바이오가,모이스쳐 밸런싱 수딩젤,4.14,87,19500,2025-02-20 23:55:56,스킨케어,젤
77,과일나라,알로에베라 모이스처 아쿠아 수딩 젤,4.12,17,2000,2025-02-20 23:55:56,스킨케어,젤
78,리프비기닝,아크밀리 시카 스팟 젤,4.29,49,48000,2025-02-20 23:55:56,스킨케어,젤
79,아이소이,72시간 수분충전! 수분탱크 젤,4.00,309,43000,2025-02-20 23:55:56,스킨케어,젤
80,라헬,나이트 케어 보습 젤,4.26,190,,2025-02-20 23:55:56,스킨케어,젤
81,나스,아쿠아 젤 루미너스 오일프리 모이스처라이저,4.36,14,,2025-02-20 23:55:56,스킨케어,젤
82,아이소이,모이스춰라이ZIP(고강력 압축보습제) 45g,4.10,621,45000,2025-02-20 23:55:56,스킨케어,젤
83,셀퓨전씨,모이스처 젤 오인트 100ml,4.16,123,13900,2025-02-20 23:55:56,스킨케어,젤
84,이솔,리얼 알로에 수딩 젤 150ml,3.95,126,8700,2025-02-20 23:55:56,스킨케어,젤
85,에이투포,네츄럴리즘 스킨 수딩겔,4.80,10,47000,2025-02-20 23:55:56,스킨케어,젤
86,프로-캄,아크페어 클리어 겔(100ml) [증정 : 폼클렌저 샘플 5개],4.27,15,24000,2025-02-20 23:55:56,스킨케어,젤
87,상떼,아줄렌 수더겔 스틱,4.00,16,33000,2025-02-20 23:55:56,스킨케어,젤
88,시드물,프로폴리스 울트라 에센셜,4.20,194,14800,2025-02-20 23:55:56,스킨케어,젤
89,닥터딥,알로에 수딩 젤,4.24,17,19000,2025-02-20 23:55:56,스킨케어,젤
90,다룸,아크10 스팟젤 50ml,4.26,202,19600,2025-02-20 23:55:56,스킨케어,젤
91,라페리,카밍 피토 겔,4.45,58,63000,2025-02-20 23:55:56,스킨케어,젤
92,벤튼,굿바이 레드니스 센텔라 시카 젤,4.30,135,17500,2025-02-20 23:55:56,스킨케어,젤
93,제모미인,자디니 아쿠아 알로에 히알 수딩 젤,4.58,31,39000,2025-02-20 23:55:56,스킨케어,젤
94,이니스프리,왕벚꽃 글로우 젤리 크림 50mL,3.72,531,17600,2025-02-20 23:55:56,스킨케어,젤
95,라헬,데이케어 수분젤,4.04,508,,2025-02-20 23:55:56,스킨케어,젤
96,도테라,코렉트 X,4.67,12,19000,2025-02-20 23:55:56,스킨케어,젤
97,트레이더조,(해외) 울트라 하이드레이팅 젤 모이스춰라이저,4.15,13,,2025-02-20 23:55:56,스킨케어,젤
98,데이멜로우,리얼 수딩 젤 [어성초],4.25,64,8000,2025-02-20 23:55:56,스킨케어,젤
99,랑콤,레네르지 탄력 메모리 젤,4.44,16,85000,2025-02-20 23:55:56,스킨케어,젤
100,폴라초이스,스킨 발란싱 모이스처 젤 60ml,3.91,260,45050,2025-02-20 23:55:56,스킨케어,젤
