순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
49,아임프롬,리코리스 카밍 크림 130ml 기획(+크림 30ml 추가증정),4.49,828,18900,2025-02-20 23:55:56,스킨케어,크림
50,글루,햅코어 레이어드 크림,4.50,399,38000,2025-02-20 23:55:56,스킨케어,크림
51,아비브,부활초 크림 뉴트리션 튜브 75ml,4.48,923,24500,2025-02-20 23:55:56,스킨케어,크림
52,바이위시트렌드,비타민 어메이징 바쿠치올 나이트 크림 30g,4.46,1773,33000,2025-02-20 23:55:56,스킨케어,크림
53,비플레인,시카테롤 크림 60ml,4.49,1889,18200,2025-02-20 23:55:56,스킨케어,크림
54,리얼베리어,익스트림 크림 라이트 65mlx2,4.52,421,41500,2025-02-20 23:55:56,스킨케어,크림
55,닥터지,블랙 스네일 크림,4.53,894,27000,2025-02-20 23:55:56,스킨케어,크림
56,한율,어린쑥 수분진정크림 리필캡슐 30mlx2개 세트,4.49,860,27200,2025-02-20 23:55:56,스킨케어,크림
57,코스노리,아보카도 아이크림 올페이스 60ml 대용량 기획 (30ml + 15ml + 15ml),4.57,2417,18900,2025-02-20 23:55:56,스킨케어,크림
58,제로이드,인텐시브 크림,4.38,3641,32000,2025-02-20 23:55:56,스킨케어,크림
59,비플레인,멀티 히알루론산 수분크림 (70mlx2개),4.60,2736,27600,2025-02-20 23:55:56,스킨케어,크림
60,더하르나이,시카이드 크림 100ml,4.43,853,23200,2025-02-20 23:55:56,스킨케어,크림
61,스킨푸드,블루 캐모마일 히알루로닉 크림 70ml,4.65,287,25000,2025-02-20 23:55:56,스킨케어,크림
62,닥터지,레드 블레미쉬 클리어 크림,4.54,711,36000,2025-02-20 23:55:56,스킨케어,크림
63,일루미엘,물먹 수분 찬물크림 50ml(찬물크림 2ml*5개),4.51,1053,14000,2025-02-20 23:55:56,스킨케어,크림
64,디퍼앤디퍼,엑토인 퍼밍 밴드 크림 30g,4.57,887,59000,2025-02-20 23:55:56,스킨케어,크림
65,에센허브,티트리 수딩 인 카밍 크림,4.55,234,34000,2025-02-20 23:55:56,스킨케어,크림
