순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
50,클리오,비건웨어 UV 세팅 프라이머 [SPF50+/PA++++],3.97,36,32000,2025-02-20 23:55:56,베이스메이크업,프라이머
51,메이블린뉴욕,베이비 스킨 포어 이레이저,3.56,212,18000,2025-02-20 23:55:56,베이스메이크업,프라이머
52,VDL,루미레이어 프라이머 프레쉬,3.45,65,25000,2025-02-20 23:55:56,베이스메이크업,프라이머
53,네이밍,듀이 워터 스킨 프라이머 [블러리],3.33,15,23000,2025-02-20 23:55:56,베이스메이크업,프라이머
54,에뛰드,페이스 블러 스무딩 [SPF33/PA++],3.47,576,16000,2025-02-20 23:55:56,베이스메이크업,프라이머
55,VDL,톤스테인 컬러 코렉팅 프라이머 [SPF20/PA++] [02 로즈쿼츠],3.85,13,26000,2025-02-20 23:55:56,베이스메이크업,프라이머
56,크리니크,포어 리파이닝 솔루션 인스턴트 퍼펙터,4.17,18,,2025-02-20 23:55:56,베이스메이크업,프라이머
57,VDL,루미레이어 프라이머,3.37,321,23000,2025-02-20 23:55:56,베이스메이크업,프라이머
58,셀프뷰티,유니콘 프라이머 [오로라에센스],4.09,44,28000,2025-02-20 23:55:56,베이스메이크업,프라이머
59,홀리카홀리카,퓨리포어 노세범 프라이머 딥포어,3.50,12,8900,2025-02-20 23:55:56,베이스메이크업,프라이머
60,안나수이,젤 파운데이션 프라이머 [SPF24/PA++],4.13,16,40000,2025-02-20 23:55:56,베이스메이크업,프라이머
61,더샘,에코 소울 포어 마스터 프라이머,3.86,43,12000,2025-02-20 23:55:56,베이스메이크업,프라이머
62,바비브라운,수분 피팅 프라이머 프로텍션 [SPF50/PA+++],3.55,55,73000,2025-02-20 23:55:56,베이스메이크업,프라이머
63,맥,프렙+프라임 내추럴 래디언스,3.33,64,58000,2025-02-20 23:55:56,베이스메이크업,프라이머
64,메리쏘드,모공착 프라이머,3.39,28,26000,2025-02-20 23:55:56,베이스메이크업,프라이머
65,아르마니뷰티,UV 마스터 프라이머 [SPF40/PA+++] [핑크],3.50,14,74000,2025-02-20 23:55:56,베이스메이크업,프라이머
66,락컬러,락 잇 굿 프라이머 [워터젤],4.00,12,16000,2025-02-20 23:55:56,베이스메이크업,프라이머
67,락컬러,모공 프라이머,3.50,24,16000,2025-02-20 23:55:56,베이스메이크업,프라이머
68,fmgt,잉크래스팅 프라이머,3.42,12,21000,2025-02-20 23:55:56,베이스메이크업,프라이머
69,투페이스드,(해외) 행오버 프라이머 (Hangover Primer),3.54,13,,2025-02-20 23:55:56,베이스메이크업,프라이머
70,닥터자르트,포어레미디™ 스무딩 프라이머,3.69,13,22000,2025-02-20 23:55:56,베이스메이크업,프라이머
71,맥,프렙+프라임 포어 리파이너 스틱,3.35,17,40000,2025-02-20 23:55:56,베이스메이크업,프라이머
