순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
47,프럼네이처,에이지 인텐스 트리트먼트 선스틱 SPF50+ PA++++,4.42,100,15000,2025-02-20 23:55:56,선케어,선스틱
48,앤던,에어리 선스틱 [SPF50+/PA++++],4.77,48,28000,2025-02-20 23:55:56,선케어,선스틱
49,AHC,내추럴 퍼펙션 에어리 선스틱 [SPF50+/PA++++],4.00,10,19000,2025-02-20 23:55:56,선케어,선스틱
50,이즈앤트리,히아루론산 에어리 선 스틱 22g [SPF50+/PA++++],4.38,13,26000,2025-02-20 23:55:56,선케어,선스틱
51,미샤,시카딘 레스큐 워터 선스틱 19g [SPF50+/PA++++],4.40,10,15260,2025-02-20 23:55:56,선케어,선스틱
52,케어존,라이트핏 벨벳 선스틱 [SPF50+/PA++++],3.89,19,22000,2025-02-20 23:55:56,선케어,선스틱
53,W.피부연구소,트리플케어 선스틱 17g (2개입),4.21,28,13900,2025-02-20 23:55:56,선케어,선스틱
54,식물나라,보송 페이스 앤 바디 선 스틱 [SPF50+/PA++++],3.98,99,17000,2025-02-20 23:55:56,선케어,선스틱
55,그린핑거,프레쉬 마일드 선스틱 [SPF50+/PA++++],3.65,26,19800,2025-02-20 23:55:56,선케어,선스틱
56,닥터벨머,UV 더마 무기자차 선스틱 [SPF50+/PA+++],3.76,33,24000,2025-02-20 23:55:56,선케어,선스틱
57,더페이스샵,파워 롱래스팅 선스틱 [SPF50+/PA++++],3.73,11,24000,2025-02-20 23:55:56,선케어,선스틱
58,바닐라코,헬로 써니 에센스 선 스틱 [SPF50+/PA++++] [프레시],4.03,34,22000,2025-02-20 23:55:56,선케어,선스틱
59,록키스,"베리 굿 선스틱 SPF50+ PA++++, 15g",4.23,26,11800,2025-02-20 23:55:56,선케어,선스틱
60,가히,에어리핏 선스틱 [SPF50+/PA++++],3.55,11,28000,2025-02-20 23:55:56,선케어,선스틱
61,라포티셀,에어리 핏 선스틱 [SPF50+/PA++++],4.24,21,24000,2025-02-20 23:55:56,선케어,선스틱
62,시세이도,클리어 선케어 스틱 [SPF50+/PA++++],3.90,10,35000,2025-02-20 23:55:56,선케어,선스틱
63,브링그린,티트리시카쿨링선스틱 [SPF50+/PA++++],3.95,22,20000,2025-02-20 23:55:56,선케어,선스틱
64,다슈,솔루션 시카 쉴드 선스틱 [SPF50+/PA++++] 19g,3.95,87,14500,2025-02-20 23:55:56,선케어,선스틱
65,산다화,액티브 썬스틱 [SPF50+/PA++++] 17g,4.07,92,22000,2025-02-20 23:55:56,선케어,선스틱
66,가히,유브이 아쿠아밤 [SPF50+/PA++++],3.64,86,39000,2025-02-20 23:55:56,선케어,선스틱
67,아이오페,UV쉴드 선 스틱 [SPF50+/PA++++] 20g(사은품증정),4.00,10,24000,2025-02-20 23:55:56,선케어,선스틱
68,참존,톤업 선 스틱 [SPF50+/PA++++],3.58,12,,2025-02-20 23:55:56,선케어,선스틱
69,제이엠솔루션,24K 골드 프리미엄 라이트 선 스틱 [SPF50+/PA++++],4.57,14,48000,2025-02-20 23:55:56,선케어,선스틱
70,케어존,더마 리페어 시카 선스틱 [SPF50+/PA+++],3.41,287,20000,2025-02-20 23:55:56,선케어,선스틱
71,차앤박화장품,더마 쉴드 선스틱 [SPF50+/PA++++],3.77,13,23000,2025-02-20 23:55:56,선케어,선스틱
72,유리아쥬,베리어썬 스틱 미네랄 [SPF50+/PA+++],3.50,20,29000,2025-02-20 23:55:56,선케어,선스틱
73,엘리자베스아덴,에잇아워 크림 썬 디펜스 스틱 [SPF50/PA+++],3.39,33,30000,2025-02-20 23:55:56,선케어,선스틱
