순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
43,릴리바이레드,나인투나인 서바이벌 펜라이너 내추럴 [01 애쉬블랙] 1g,4.32,31,8100,2025-02-20 23:55:56,아이메이크업,아이라이너
44,클리오,익스트림 젤프레소 펜슬 라이너 [005 뮤트브라운] 0.35g,4.59,51,8400,2025-02-20 23:55:56,아이메이크업,아이라이너
45,릴리바이레드,스태리아이즈 나인투나인 젤 아이라이너 [5호 멜로우코랄],4.49,94,7000,2025-02-20 23:55:56,아이메이크업,아이라이너
46,삐아,네버 다이 브러쉬 아이라이너 [01 매트블랙] 0.4g,4.80,20,11000,2025-02-20 23:55:56,아이메이크업,아이라이너
47,에뛰드,재창조 메이커 #듀얼 애교살 라이너 [쿨트임],4.40,10,16000,2025-02-20 23:55:56,아이메이크업,아이라이너
48,네이처리퍼블릭,보테니컬 럭키 도트 펜 [01 점],4.64,22,14000,2025-02-20 23:55:56,아이메이크업,아이라이너
49,키스미,히로인메이크 스무스 리퀴드 아이라이너 슈퍼 킵 [03 브라운블랙],4.28,312,18000,2025-02-20 23:55:56,아이메이크업,아이라이너
50,키스미,히로인메이크 스무스 리퀴드 아이라이너 N [01 딥블랙],4.65,37,18000,2025-02-20 23:55:56,아이메이크업,아이라이너
51,클리오,익스트림 젤프레소 펜슬 라이너 [002 딥브라운] 0.35g,4.64,28,8400,2025-02-20 23:55:56,아이메이크업,아이라이너
52,투쿨포스쿨,아트클래스 스머징 트임 라이너 [1호 헤이즐],4.42,26,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
53,토니모리,애교 빔 드로잉 펜슬 [01 컨실베이지],4.16,19,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
54,클리오,"샤프, 쏘 심플 워터프루프 펜 라이너 [2호 브라운] 0.65ml",3.97,197,9100,2025-02-20 23:55:56,아이메이크업,아이라이너
55,토니모리,백젤 아이라이너 [2호 브라운],4.42,43,9500,2025-02-20 23:55:56,아이메이크업,아이라이너
56,마르시끄,인리치드 붓펜 영양 아이라이너,4.39,105,24000,2025-02-20 23:55:56,아이메이크업,아이라이너
57,에뛰드,2X 쌩얼 라이너 [1호 소프트딥브라운],4.29,48,14000,2025-02-20 23:55:56,아이메이크업,아이라이너
58,키스미,히로인메이크 스무스 리퀴드 아이라이너 N [02 브라운],4.50,16,18000,2025-02-20 23:55:56,아이메이크업,아이라이너
59,릴리바이레드,스태리아이즈 나인투나인 젤 아이라이너 [17 쉬어핑크],4.69,13,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
60,페리페라,잉크 씬씬 브러쉬 라이너 [02 브라운필름],4.36,101,5200,2025-02-20 23:55:56,아이메이크업,아이라이너
61,삐아,라스트 오토 젤 아이라이너 [08 엔젤] 0.3g,4.32,53,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
62,미샤,팔레트 페인트 라이너 [브라운],4.19,185,11800,2025-02-20 23:55:56,아이메이크업,아이라이너
63,더샘,에코 소울 파워프루프 초슬림 아이라이너 0.1g BR01 스릴브라운 (2개입),3.99,1548,16000,2025-02-20 23:55:56,아이메이크업,아이라이너
64,키스미,히로인메이크 언더 아이 듀얼 펜슬 라이너 [02 스파클볼륨],4.28,71,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
65,컬러그램,올인원 애교살 메이커 [01 웜톤],4.25,53,9800,2025-02-20 23:55:56,아이메이크업,아이라이너
66,삐아,라스트 오토 젤 아이라이너 [07 로즈번] 0.3g,4.32,38,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
67,다이소,스타일리쉬붓펜아이라이너 [블랙],4.04,264,3000,2025-02-20 23:55:56,아이메이크업,아이라이너
68,코스노리,슈퍼프루프 피팅 브러쉬 아이라이너 [01 블랙] 0.6g,4.50,32,12600,2025-02-20 23:55:56,아이메이크업,아이라이너
69,데이지크,무드 슬림 라이너 [04 애쉬브라운],4.38,16,13000,2025-02-20 23:55:56,아이메이크업,아이라이너
70,머지,더 퍼스트 젤 아이라이너 0.5g [G6 소프트브라운],4.58,48,5900,2025-02-20 23:55:56,아이메이크업,아이라이너
71,머지,더 퍼스트 펜 아이라이너 0.5g [P1 오레오],3.99,538,6900,2025-02-20 23:55:56,아이메이크업,아이라이너
72,케이트,핏 레어 젤 펜슬 [BR2],4.47,106,18000,2025-02-20 23:55:56,아이메이크업,아이라이너
73,삐아,라스트 오토 젤 아이라이너 [06 초코무스] 0.3g,4.58,12,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
74,릴리바이레드,나인투나인 서바이벌 펜라이너 [02 #매트브라운],4.27,51,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
75,컬러그램,올인원 애교살 메이커 [06 쿨핑크],4.55,11,9800,2025-02-20 23:55:56,아이메이크업,아이라이너
76,에뛰드,애교살 메이커 [#샴페인누드],4.16,32,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
77,컬러그램,올인원 애교살 메이커 [07 웜피치],4.38,13,9800,2025-02-20 23:55:56,아이메이크업,아이라이너
78,에뛰드,2X 쌩얼 라이너 [2호 내추럴라이트브라운],4.31,39,14000,2025-02-20 23:55:56,아이메이크업,아이라이너
79,홀리카홀리카,멜로우 글라이딩 펜슬 라이너 [01 그레이지] 0.3g,4.50,10,10000,2025-02-20 23:55:56,아이메이크업,아이라이너
80,지베르니,밀착 펜 라이너 [02 블랙브라운],4.50,10,15000,2025-02-20 23:55:56,아이메이크업,아이라이너
81,키스미,히로인메이크 스무스 리퀴드 아이라이너 슈퍼 킵 [01 딥블랙],4.22,470,18000,2025-02-20 23:55:56,아이메이크업,아이라이너
82,페리페라,잉크 씬씬 브러쉬 라이너 [01 블랙느와르],4.38,39,5200,2025-02-20 23:55:56,아이메이크업,아이라이너
83,코스노리,슈퍼프루프 피팅 젤 아이라이너 [02 블랙브라운] 0.13g,4.25,28,11200,2025-02-20 23:55:56,아이메이크업,아이라이너
84,투쿨포스쿨,아트클래스 무드 펜 라이너 [2호 뮤티드브라운],4.58,12,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
85,메리몽드,슈퍼트임 펜 아이라이너 [01 비비드블랙],4.54,13,13000,2025-02-20 23:55:56,아이메이크업,아이라이너
86,삐아,라스트 오토 젤 아이라이너 [14 아몬드베이지] 0.3g,4.27,41,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
87,키스미,히로인메이크 프라임 리퀴드 아이라이너 리치 킵 [01 딥블랙],4.58,12,22000,2025-02-20 23:55:56,아이메이크업,아이라이너
88,태그,슬림 핏 아이라이너 [3호 뮤티드브라운],4.50,12,3000,2025-02-20 23:55:56,아이메이크업,아이라이너
89,메리몽드,슈퍼트임 펜 아이라이너 [02 초코브라우니],4.50,12,13000,2025-02-20 23:55:56,아이메이크업,아이라이너
90,머지,더 퍼스트 젤 아이라이너 0.5g [G13 엠버브라운],4.60,10,5900,2025-02-20 23:55:56,아이메이크업,아이라이너
91,삐아,라스트 오토 젤 아이라이너 [04 멜로우브라운] 0.3g,4.24,25,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
92,삐아,네버 다이 브러쉬 아이라이너 [02 매트브라운] 0.4g,4.71,17,11000,2025-02-20 23:55:56,아이메이크업,아이라이너
93,코스노리,슈퍼프루프 피팅 브러쉬 아이라이너 [03 브라운] 0.6g,4.40,10,12600,2025-02-20 23:55:56,아이메이크업,아이라이너
94,네이처리퍼블릭,보테니컬 스키니 오토 아이라이너 [2호 브라운],4.13,365,7900,2025-02-20 23:55:56,아이메이크업,아이라이너
95,맥,리퀴드라스트 24-아워 워터프루프 라이너 [코코바],4.94,16,40000,2025-02-20 23:55:56,아이메이크업,아이라이너
96,키스미,히로인메이크 언더 아이 듀얼 펜슬 라이너 [01 내추럴볼륨],4.25,65,12000,2025-02-20 23:55:56,아이메이크업,아이라이너
97,머지,더 퍼스트 슬림 젤 아이라이너 0.05g GS5. 버건디 베릴,4.46,13,6900,2025-02-20 23:55:56,아이메이크업,아이라이너
98,릴리바이레드,스마일리 애교살 아이라이너 [1호 웃음웃음] 컨실러 0.1g/음영 0.22g,4.03,29,9100,2025-02-20 23:55:56,아이메이크업,아이라이너
99,삐아,라스트 오토 젤 아이라이너 [16 쿨베이지] 0.3g,4.11,19,9000,2025-02-20 23:55:56,아이메이크업,아이라이너
100,머지,더 퍼스트 젤 아이라이너 0.5g [G5 로지버건디],4.46,68,5900,2025-02-20 23:55:56,아이메이크업,아이라이너
