순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
41,이니스프리,레티놀 피디알엔 스킨부스터 앰플 25ml + PDRN 스킨부스터 토너 170ml +기프트,4.61,398,48750,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
42,코스알엑스,더 알파-알부틴 2 디스컬러레이션 케어 세럼 50ml (2개입),4.61,381,34500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
43,잇츠스킨,파워10 감초줄렌 이펙터 기획세트 (본품 30ml*2+이펙터 리필 30ml),4.57,2657,21800,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
44,더마팩토리,[비건인증] 더마팩토리 나이아신아마이드 20% 세럼 30ml,4.59,710,6000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
45,비햅,슬로우차가 광채탄력 페이스 아이 세럼 50ml,4.69,633,44100,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
46,백아율,모이스처 밸런싱 세럼 50ml,4.73,1938,14700,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
47,이즈앤트리,어니언 뉴페어 B5 앰플 50ml,4.51,719,21500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
48,스킨1004,마다가스카르 센텔라 프로바이오시카 인텐시브 앰플_50ml,4.72,980,16500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
49,스킨1004,마다가스카르 센텔라 앰플 - 100ml,4.21,7538,16500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
50,오어스,트리플 레이어 히알루론시카 7초 세럼 인 앰플 105ml+15ml+15ml,4.67,302,21500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
51,비건이펙트,10% 순수비타민C 기미잡티 카카두 파우더 믹스 앰플 15g,4.36,795,21000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
52,수이스킨,탄탄한 비건 콜라겐 앰플 40ml (2개입),4.61,1165,38400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
53,에스트라,에이시카 365 흔적 진정 세럼 40ml,4.37,1362,30400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
54,넘버즈인,3번 보들보들 결 세럼 50ml,4.27,2506,24000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
55,에스트라,아토베리어365 세라-히알 속수분 앰플 30ml x 2,4.61,178,52800,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
56,트웬티케이,비타민C 앰플 세럼 60ml,4.56,345,23000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
57,이즈앤트리,초저분자 히아루론산 세럼 50ml,4.66,1505,15900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
58,이니스프리,그린티 씨드 히알루론산 세럼 (리필) 80mL,4.50,861,18750,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
59,메디필,히알루론산 레이어 물톡스 앰플 100ml,4.56,562,29000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
60,에스트라,리제덤365 모공탄력 캡슐세럼 30ml (사은품 증정),4.55,515,38400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
61,스킨푸드,로열허니 프로폴리스 인리치 에센스 50ml,4.42,4087,32000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
62,비그린,무향 시카 세럼 50ml,4.58,960,22500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
63,시드물,스킨소스 D-판테놀 앰플 12ml,4.38,2836,9800,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
64,브이티코스메틱,리들샷 100,4.36,982,32000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
65,닥터오라클,페어리페어 수레국화 수분 대용량 앰플 150ml 1+1 더블기획,4.61,704,14900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
66,닥터오라클,센텔라바이옴 시카 진정 앰플 50ml,4.69,1392,15900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
67,어바웃미,숲 진정 수분 세럼 50ml,4.60,646,19600,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
68,블랙글로우,핑크 시카 모이스트 앰플 50ml,4.61,1662,16900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
69,메디힐,마데카소사이드 더마 앰플 흔적 리페어 50ml,4.78,138,21000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
70,브이티코스메틱,글루카뮨 에센스,4.55,242,23000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
71,코스알엑스,더 비타민씨 13 세럼 20ml,4.44,513,15300,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
72,이니스프리,비타C엔자임잡티토닝세럼 30ML + 비타C엔자임잡티토닝패드 60매 +기프트,4.45,276,46200,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
73,메디힐,스피큘 모공 탄력 시스템 마스크 1 10매,4.55,498,45000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
74,리더스코스메틱,카밍 바이오틱스 블레미쉬 세럼 30ml+30ml,4.64,958,34900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
75,비비드로우,나이아신 어니언 올 클리어 세럼 40ml 더블 기획,4.60,1162,35000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
76,린제이,엄청 큰 보습 멀티 앰플 500ml,4.65,428,8900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
77,아렌시아,홀리 히솝 쿨톤 세럼 30 50g,4.41,152,42000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
78,네이처리퍼블릭,비타페어C 미백 잡티세럼 45ml,4.28,2772,17430,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
79,"디어,클레어스",미드나잇 블루 유스 액티베이팅 드롭 20ml,4.53,523,29500,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
80,아비브,부활초 비피다 세럼 퍼밍 드롭 50ml,4.54,305,22400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
81,마일드랩,"마일드랩 딥 멜라케어 기미 잡티 미백 색소침착 앰플, 50ml",4.50,248,24400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
82,메디힐,비타민씨 브라이트닝 세럼 100ml,4.51,277,32000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
83,아누아,복숭아 70 나이아신 세럼 30ml,4.22,428,19900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
84,싸이닉,히알 스피큘 세럼 150샷 30ml,4.61,158,9900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
85,마녀공장,갈락토미 나이아신 에센스 50ml x2 (+갈락크림15ml),4.14,6012,35000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
86,넘버즈인,5번 글루타치온C 흔적 앰플 30ml,4.32,441,22400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
87,에스트라,테라크네365 액티브 세럼 30ml 기획,4.49,635,29400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
88,아이소이,블레미쉬 케어업 세럼(잡티세럼) 35ml,4.29,2282,44100,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
89,믹순,콩 에센스 50ml 기획(+비피다 마스크 2개),4.47,2566,34400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
90,파티온,노스카나인 트러블 모공탄력 세럼 30ml,4.54,139,25000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
91,풀리,그린 토마토 세럼 30ml,4.50,249,23900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
92,프리메라,유스 래디언스 비타티놀 세럼,4.53,407,40000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
93,디오디너리,나이아신아마이드 10％ + 징크 1％,4.06,2700,7000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
94,이니스프리,블랙티 앰플 30ml + 기프트 (블랙티 앰플 7ml),4.43,1466,28800,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
95,아이오페,레티놀 슈퍼 바운스 세럼 50ml,4.55,210,74700,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
96,비플레인,시카풀 앰플 30ml,4.32,13561,16800,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
97,리얼베리어,시카릴리프Rx 페이드인 세럼 50ml 2개,4.50,720,49900,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
98,듀이트리,AC 딥 흔적 진정 앰플 기획세트 60ml,4.63,103,15600,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
99,피지오겔,데일리뮨 앰플,4.45,437,25000,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
100,화음,갈락토미세스 데일리 부스터 세럼 50ml,4.57,341,22400,2025-02-20 23:55:56,스킨케어,에센스_앰플_세럼
