순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
46,웰라쥬,리얼 히알루로닉 톤업 선크림 50ml [SPF50+/PA++++],4.52,151,12500,2025-02-20 23:55:56,선케어,선크림_로션
47,닥터지,레드 블레미쉬 수딩 업 선 [SPF50+/PA++++],4.45,1121,29000,2025-02-20 23:55:56,선케어,선크림_로션
48,듀이트리,어반 쉐이드 쿨 카밍 수분 선 150ml [SPF50+/PA++++],4.67,204,16900,2025-02-20 23:55:56,선케어,선크림_로션
49,어바웃미,비 클린 릴리프 선 에센스 EX 50ml [SPF50+/PA++++],4.76,147,19600,2025-02-20 23:55:56,선케어,선크림_로션
50,듀이트리,어반쉐이드 더마 판테놀 5 수분장벽 선 40ml [SPF50+PA++++],4.63,395,13900,2025-02-20 23:55:56,선케어,선크림_로션
51,모두바른,키즈&맘 이지워시 선크림 [SPF50+/PA++++],4.63,311,15900,2025-02-20 23:55:56,선케어,선크림_로션
52,싸이닉,엔조이 세이프티 마일드 선크림 50g,4.46,301,12000,2025-02-20 23:55:56,선케어,선크림_로션
53,이니스프리,톤업 노세범 선스크린 EX 60mL,4.17,900,18000,2025-02-20 23:55:56,선케어,선크림_로션
54,랑벨,피치포린 핏 업 선크림 [SPF50+/PA++++],4.35,596,31500,2025-02-20 23:55:56,선케어,선크림_로션
55,에뛰드,순정 디렉터 무기자차 선크림 [SPF50+/PA++++],4.21,1810,25000,2025-02-20 23:55:56,선케어,선크림_로션
56,셀퓨전씨,워터핏 톤업 선베이스 [SPF50+/PA++++] 40ml,4.47,110,17800,2025-02-20 23:55:56,선케어,선크림_로션
57,에뛰드,순정 디렉터 톤업 수정 선크림 기획세트 [SPF50+/PA++++] 40ml + 20ml,4.26,181,20000,2025-02-20 23:55:56,선케어,선크림_로션
58,메이크프렘,유브이 디펜스 미 카밍 톤업 선크림 [SPF50+/PA++++],4.28,796,24000,2025-02-20 23:55:56,선케어,선크림_로션
59,마몽드,카밍 샷 아줄렌 선크림 35ml [SPF50+/PA++++] 더블기획 35ml,4.62,141,18200,2025-02-20 23:55:56,선케어,선크림_로션
60,식물나라,뽀얀쌀 수분 선크림 [SPF50+/PA++++] [생기톤업],4.23,121,18500,2025-02-20 23:55:56,선케어,선크림_로션
61,커버서울,베스티안 선스크린 50ml (2개 세트),4.64,427,44800,2025-02-20 23:55:56,선케어,선크림_로션
62,"디어,클레어스",올 데이 에어리 무기자차 선크림 [SPF50+/PA++++] 35g,4.58,221,22000,2025-02-20 23:55:56,선케어,선크림_로션
63,셀퓨전씨,아쿠아티카 썬스크린 100 [SPF50+/PA++++] 50ml (2개입),4.45,450,29000,2025-02-20 23:55:56,선케어,선크림_로션
64,랩클,비건 미네랄 선스크린 50ml SPF50+/PA++++ (영유아 사용가능),4.55,321,14500,2025-02-20 23:55:56,선케어,선크림_로션
