순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
48,샬랑드파리,코통 네뜨와이엉 [드아쿠아어드밴스드],4.13,15,49800,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
49,디오키드스킨,오키드 스모키 언더 클리어 아이패치,3.95,75,2500,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
50,액티브레이어,프리미엄 인텐시브 콜라겐 필름 [이마],3.92,13,,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
51,페이스인페이스,아이 앰 낫 타이어드 아이패치 3g(1.5g*4),3.40,15,8000,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
52,Snp,골드 콜라겐 듀얼 아이패치,3.70,10,25000,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
53,액티브레이어,프리미엄 인텐시브 콜라겐 필름 [볼],3.64,14,,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
54,프레티,리얼 하이드로겔 아이패치 [골드],4.30,10,10000,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
55,퓨어힐스,진생베리 아이 리프트 패치,3.85,13,54000,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
56,쁘띠페,흑진주 골드 아이패치,3.38,26,15000,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
57,시크릿키,골드 라쿠니 하이드로겔 아이&스팟 패치 90P,3.49,39,20900,2025-02-20 23:55:56,마스크_팩,부분마스크_팩
