순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
48,롬앤,블러 퍼지 틴트 [12 웜밍업],4.50,60,13000,2025-02-20 23:55:56,립메이크업,립틴트
49,페리페라,오버 블러 틴트 [002 나는쿨로],4.62,26,9000,2025-02-20 23:55:56,립메이크업,립틴트
50,투쿨포스쿨,듀 블러리 틴트 [4호 모브센트],4.84,19,12000,2025-02-20 23:55:56,립메이크업,립틴트
51,클리오,크리스탈 글램틴트 [009 베어피치] (3.2g),4.60,43,12600,2025-02-20 23:55:56,립메이크업,립틴트
52,페리페라,잉크 더 벨벳 [016 하트백만개] 4g,4.47,278,8000,2025-02-20 23:55:56,립메이크업,립틴트
53,페리페라,잉크 더 벨벳 [008 품절대란] 4g,4.34,571,8000,2025-02-20 23:55:56,립메이크업,립틴트
54,롬앤,쥬시 래스팅 틴트 [12 체리밤],4.28,501,13000,2025-02-20 23:55:56,립메이크업,립틴트
55,딘토,블러글로이 립 틴트 [205 유스티티아],4.40,63,20000,2025-02-20 23:55:56,립메이크업,립틴트
56,릴리바이레드,스윗 라이어 밀키 틴트 [05 꿀자몽 크레페인 척] 4g,4.54,57,8700,2025-02-20 23:55:56,립메이크업,립틴트
57,롬앤,쥬시 래스팅 틴트 [29 파파야잼],4.50,165,13000,2025-02-20 23:55:56,립메이크업,립틴트
58,롬앤,쥬시 래스팅 틴트 [33 베어바인],4.61,51,13000,2025-02-20 23:55:56,립메이크업,립틴트
59,에뛰드,픽싱 틴트 [#7 크랜베리플럼] 4g,4.56,241,9600,2025-02-20 23:55:56,립메이크업,립틴트
60,삐아,글로우 립 틴트 [00 로지보틀] 3.2g,4.41,17,11000,2025-02-20 23:55:56,립메이크업,립틴트
61,에스쁘아,꾸뛰르 립틴트 글레이즈 [3호 칠링칠링],4.73,33,22000,2025-02-20 23:55:56,립메이크업,립틴트
62,페리페라,워터 베어 틴트 [002 웅니버스],4.52,112,9600,2025-02-20 23:55:56,립메이크업,립틴트
63,롬앤,쥬시 래스팅 틴트 [28 베어피그],4.56,205,13000,2025-02-20 23:55:56,립메이크업,립틴트
64,3CE,블러 워터 틴트 [#더블윈드],4.46,125,18000,2025-02-20 23:55:56,립메이크업,립틴트
