순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
51,나인위시스,하이드라 클렌징 앰플 200ml,4.53,15,21600,2025-02-20 23:55:56,클렌징,클렌징젤
52,아벤느,시칼파트 플러스 시카 클렌징 젤,4.23,13,22000,2025-02-20 23:55:56,클렌징,클렌징젤
53,에스트라,아토베리어 클렌저,3.94,161,25000,2025-02-20 23:55:56,클렌징,클렌징젤
54,앰플엔,센텔카밍샷 진정 퍼스트 젤 클렌저 150ml,4.43,449,14500,2025-02-20 23:55:56,클렌징,클렌징젤
55,더파이에센셜,시카베타 앰플투폼 클렌저,4.29,31,21000,2025-02-20 23:55:56,클렌징,클렌징젤
56,라로슈포제,시카플라스트 라방 B5 클렌저,4.12,77,22000,2025-02-20 23:55:56,클렌징,클렌징젤
57,언뮤트,하이드로 카밍 워터젤폼 클렌저 200ml,4.57,49,20900,2025-02-20 23:55:56,클렌징,클렌징젤
58,이솔,논드라잉 클렌저 200ml,4.08,352,11900,2025-02-20 23:55:56,클렌징,클렌징젤
59,에스트라,테라크네365 클리어 약산성 클렌징 젤,4.19,31,24000,2025-02-20 23:55:56,클렌징,클렌징젤
60,더샘,더마 플랜 젤 투 폼 클렌저,4.24,206,12000,2025-02-20 23:55:56,클렌징,클렌징젤
61,런드리유,클린 페이스 가글 젤 투 폼 클렌저 [스트롱],4.11,64,38000,2025-02-20 23:55:56,클렌징,클렌징젤
62,스킨1004,마다가스카르 센텔라 톤 브라이트닝 클렌징 젤 폼 - 125ml,4.44,16,14000,2025-02-20 23:55:56,클렌징,클렌징젤
63,시슬리,젤 두 네뜨와이앙 오 레진느 뜨로삐깔,4.15,13,105000,2025-02-20 23:55:56,클렌징,클렌징젤
64,랑느,세라마이드 클렌징 젤,4.60,10,36000,2025-02-20 23:55:56,클렌징,클렌징젤
65,더퓨어로터스,제주 보태니컬 pH 밸런싱 클렌저 200ml,4.60,63,22400,2025-02-20 23:55:56,클렌징,클렌징젤
66,어바웃미,새싹 약산성 모닝 클렌저 195ml,4.45,11,15400,2025-02-20 23:55:56,클렌징,클렌징젤
67,라곰,셀럽 젤 투 워터 클렌저 220ml,3.97,191,19000,2025-02-20 23:55:56,클렌징,클렌징젤
68,유세린,더모 퓨리파이어 오일 컨트롤 클렌징 젤,3.92,13,26000,2025-02-20 23:55:56,클렌징,클렌징젤
69,하다라보,히아풀베리어 수딩 클렌징 젤,4.20,106,16000,2025-02-20 23:55:56,클렌징,클렌징젤
70,비그린,라이스 페이셜 워시 클렌저,4.54,100,17000,2025-02-20 23:55:56,클렌징,클렌징젤
71,에이트루,스윗 송 블랙 티 에너지 클렌징 젤 250ml,4.36,478,12900,2025-02-20 23:55:56,클렌징,클렌징젤
72,이솔,더 클렌징 200ml,4.11,114,8900,2025-02-20 23:55:56,클렌징,클렌징젤
73,런드리유,클린 페이스 가글 젤 투 폼 클렌저 [마일드],4.16,67,38000,2025-02-20 23:55:56,클렌징,클렌징젤
74,큐어시스,어성초 아크페어 젤 폼 클렌저 150ml,4.54,142,17000,2025-02-20 23:55:56,클렌징,클렌징젤
75,라포랩,센텔라스카 약산성 클렌징 젤,4.06,119,29000,2025-02-20 23:55:56,클렌징,클렌징젤
76,비건이펙트,클린앤 글로우 청보리 LHA 젤 클렌저,3.58,206,27500,2025-02-20 23:55:56,클렌징,클렌징젤
77,니들리,마일드 클렌징 젤 (235ml),4.21,171,24900,2025-02-20 23:55:56,클렌징,클렌징젤
78,닥터슈라클,오알파 컨트롤 멜팅 클렌징 젤 150ml,4.40,15,22000,2025-02-20 23:55:56,클렌징,클렌징젤
79,그레이멜린,멜린 클린 세럼,4.73,11,16000,2025-02-20 23:55:56,클렌징,클렌징젤
80,바이오더마,센시비오 젤 무쌍,3.85,61,26000,2025-02-20 23:55:56,클렌징,클렌징젤
81,싸이닉,아보카도 포밍 젤 클렌저,4.22,221,18000,2025-02-20 23:55:56,클렌징,클렌징젤
82,마녀공장,비피다 앰플 약산성 젤 클렌저 400ml,3.75,73,16500,2025-02-20 23:55:56,클렌징,클렌징젤
83,이솝,파슬리 씨드 페이셜 클렌저,4.10,84,45000,2025-02-20 23:55:56,클렌징,클렌징젤
84,디펜덤,리셋 베리어 마일드 클렌징 젤,4.57,14,23000,2025-02-20 23:55:56,클렌징,클렌징젤
85,애즈이즈투비,pH 밸런싱 젤 클렌저 200ml,4.63,32,18400,2025-02-20 23:55:56,클렌징,클렌징젤
86,센카,퍼펙트 휩 로우 pH 카밍 시카,3.55,20,10800,2025-02-20 23:55:56,클렌징,클렌징젤
87,더말로지카,울트라카밍 클렌저 250ML,4.46,26,57000,2025-02-20 23:55:56,클렌징,클렌징젤
88,제이준,오크라 피토 뮤신 클렌징 젤 폼,4.54,37,24000,2025-02-20 23:55:56,클렌징,클렌징젤
89,홀리카홀리카,레스온스킨 미셀라 클렌징 젤,4.14,43,13000,2025-02-20 23:55:56,클렌징,클렌징젤
90,아나시스,아클레온 클렌징 젤,4.92,13,25000,2025-02-20 23:55:56,클렌징,클렌징젤
91,헉슬리,클렌징 젤 비 클린 비 모이스트,4.30,20,28000,2025-02-20 23:55:56,클렌징,클렌징젤
92,까띠에,퓨리파잉 클렌징 젤,4.00,12,19000,2025-02-20 23:55:56,클렌징,클렌징젤
93,코르테,더모 에센셜 포밍젤 클렌저,4.27,15,34000,2025-02-20 23:55:56,클렌징,클렌징젤
94,더데이닝,비건 수분 코팅막 히알팩 클렌저,4.40,102,59000,2025-02-20 23:55:56,클렌징,클렌징젤
95,아베다,보태니컬 키네틱스™ 퓨리파잉 젤 클렌저,4.08,109,41000,2025-02-20 23:55:56,클렌징,클렌징젤
96,하예진,블레싱 오브 스프라우트 카밍 클렌저 170ml,4.16,49,14400,2025-02-20 23:55:56,클렌징,클렌징젤
97,뉴트로지나,랩스 클래리파잉 포밍 젤 클렌저,3.96,133,17500,2025-02-20 23:55:56,클렌징,클렌징젤
98,브에노,퓨어 문라이트 로즈 플로랄 클렌저 150ml,4.32,50,19800,2025-02-20 23:55:56,클렌징,클렌징젤
99,디뮤,아클리어 클렌저,4.00,72,28000,2025-02-20 23:55:56,클렌징,클렌징젤
100,포셀,1번 클리어 겔,4.29,14,,2025-02-20 23:55:56,클렌징,클렌징젤
