순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
48,힌스,세컨 스킨 에어리 파우더 [AP002 베이지],4.56,50,29000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
49,에이지투웨니스,벨벳 래스팅 팩트 [SPF50/PA++++] [23호 미디움베이지],4.07,14,38000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
50,존슨즈베이비,파우더 99% 퓨어 콘스타치,4.36,47,9900,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
51,메이크업헬퍼,아트 팩트 오리지널 프로피니쉬 [21호 내추럴베이지] [로즈글리터],4.60,58,16900,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
52,식물원,플로라 노세범파우더,4.29,31,3000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
53,한스킨,블레미쉬 커버 블러 팩트,4.26,42,15000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
54,미샤,에어리 팟 팩트 [민트] 5g,4.42,12,9600,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
55,3CE,메이크업 픽스 파우더 [클리어라이트],4.38,37,33000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
56,토니모리,심플라스트 기름종이 파우더,4.26,35,9900,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
57,클럽,24시간 파우더 [화이트플로럴부케향],4.06,18,,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
58,에이지투웨니스,벨벳 래스팅 팩트 [SPF50/PA++++] [21호 라이트베이지],4.14,36,38000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
59,메이블린뉴욕,핏미 파우더팩트 [110 포슬린],4.24,42,18000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
60,어바웃톤,에어 핏 파우더 팩트 9g,4.46,26,12000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
61,아이소이,모이스춰 스키니 팩트 8.5g,3.94,72,40500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
62,입큰,뉴이스트 허니 팩트 [21호 누드베이지],4.10,69,13000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
63,이지비건,쉼 파우더팩트 [01 블러이펙트],4.45,33,12000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
64,홀리카홀리카,퓨리포어 노세범 팩트 8g,4.48,27,9500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
65,아멜리,베이크드파우더 [003 밀키바이올렛],4.02,94,34000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
66,에이지투웨니스,클리어 글래스 에센스 톤업 팩트 [SPF50+/PA++++],4.17,18,33000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
67,시드물,닥터트럽 피지제로 센텔라 팩트,4.33,18,16000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
68,바비브라운,쉬어 피니시 루스 파우더 [페일옐로우],4.08,13,58000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
69,미샤,에어리 팟 파우더 [투명] 9g,4.35,31,10400,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
70,에스쁘아,프레쉬 세팅 파우더,4.19,32,25000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
71,사바비안,프레스트 파우더,3.53,15,55000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
