순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
14,에스네이처,아쿠아 오아시스 판테알란 카밍패드 60매 + 수분크림 10ml,4.75,706,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
15,리더스코스메틱,보습 영양 패드 본품+리필(60매+60매),4.75,549,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
16,셀퓨전씨,포스트 알파 퍼스트 쿨링 패드 70매,4.69,786,15900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
17,듀이트리,AC 컨트롤 EX 딥 그린 카밍 패드 60매,4.57,1416,14900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
18,스킨푸드,포테이토 마데카소사이드 수딩패드 60매+포테이토 패드 세트 증정,4.48,657,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
19,넘버즈인,1번 시카 갈아만든 초록패드 70매,4.47,1460,20800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
20,토리든,다이브인 저분자 히알루론산 멀티패드 160ml 80매 (2개묶음),4.57,1671,31000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
21,마녀공장,히더 카밍 에센스 패드 60매(270ml) (+패드2매입 x5장),4.62,1909,20500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
22,라운드랩,자작나무 수분 패드 80매,4.65,1547,22500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
23,아페리레,순수 블루 토너패드 70매+리필 70매,4.62,1042,19800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
24,셀리맥스,어성초 바하 지우개 패드 60매 (2개),4.37,4780,20000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
25,초록초롱,비건 허브 각질 피지케어 제주 페퍼민트 토너패드(280ml*70패드),4.66,622,26100,2025-02-20 23:55:56,스킨케어,스킨_토너패드
26,잇츠스킨,파워10 감초줄렌 토너패드 듀오세트 60매 (2개입),4.68,449,33900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
27,메디큐브,제로모공패드 2.0,4.25,3063,35000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
28,듀이트리,AC 딥 흔적 진정 잡티 패드 80매,4.67,246,14900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
29,메이크프렘,인테카 트러블 수딩 패드 70매 (증정),4.61,478,18760,2025-02-20 23:55:56,스킨케어,스킨_토너패드
30,아비브,어성초 스팟 패드 카밍 터치 80매,4.38,2036,21600,2025-02-20 23:55:56,스킨케어,스킨_토너패드
31,아누아,어성초 77 클리어 패드 70매,4.30,2044,19600,2025-02-20 23:55:56,스킨케어,스킨_토너패드
32,이즈앤트리,어니언 뉴페어 클리어 패드 60매,4.53,1026,24900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
33,주미소,안티옥시던트 글로우 토닝 패드 70매,4.70,495,15600,2025-02-20 23:55:56,스킨케어,스킨_토너패드
34,더마토리,하이포알러제닉 시카 거즈 패드 (23AD),4.41,6711,16400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
35,마녀공장,비피다 바이옴 앰플 패드 70매(150ml) (+패드2매입x3장),4.62,3114,18400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
36,스킨1004,마다가스카르 센텔라 퀵 카밍 패드 70매,4.57,81,21000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
37,코스알엑스,원스텝 오리지널 클리어 패드 70매 (2개입),4.04,9593,30000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
38,메디힐,콜라겐 채움 패드 100매,4.63,388,20000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
39,셀퓨전씨,포스트 알파 시카 쿨링 패드 70매,4.72,187,15000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
40,리더스코스메틱,잡티 흔적 패드 본품+리필(80매+80매),4.46,598,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
41,벨프리모,히알포어 타이트닝 토너 패드 60매,4.63,402,12900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
42,피캄,베리어 사이클 락토P 토너패드 60매,4.47,744,22900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
43,퓨리피아,시카 카밍케어 솔루션 토너패드 180ml(60매) (1+1),4.70,148,13900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
44,코스알엑스,퓨어 핏 시카 패드,4.63,1019,24500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
45,넘버즈인,4번 모공제로 깐달걀 토너패드 70매,4.33,562,20800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
46,프리메이,하트리프 카밍 에센셜 패드 70매 (2개입 2개),4.66,1864,27000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
47,비플레인,시카풀 카밍 패드,4.49,1954,24000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
48,메디힐,피토엔자임 각질 패드 90매,4.41,766,20000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
49,리더스코스메틱,쿨링 진정 패드 본품+리필(80매+80매),4.47,186,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
50,아임프롬,리코리스 클리어 패드 200ml(60매) (2개 묶음),4.65,374,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
51,스트라이덱스,센시티브 패드 55매 (2개),3.89,5260,19620,2025-02-20 23:55:56,스킨케어,스킨_토너패드
52,라운드랩,1025 독도 패드 70매,4.40,2274,19200,2025-02-20 23:55:56,스킨케어,스킨_토너패드
53,라운드랩,소나무 진정 시카 패드 50매,4.50,658,22500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
54,이니스프리,비타C 그린티 엔자임 잡티 토닝 패드 60매,4.69,75,21000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
55,스킨푸드,판토테닉 워터 파슬리 클리어 패드 30매 2+1,4.37,149,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
56,웰라쥬,리얼 히알루로닉 블루 토너 패드 70매 (2개입),4.54,414,32900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
57,브링그린,티트리 시카 트러블 수딩 토너 패드,4.48,370,21000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
