순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
42,엘로엘,파데프리 선쿠션 [SPF50+/PA++++],4.56,18,59800,2025-02-20 23:55:56,선케어,선쿠션_팩트
43,에이지투웨니스,스킨 핏 톤업 선팩트 [SPF50+/PA++++],4.36,14,28000,2025-02-20 23:55:56,선케어,선쿠션_팩트
44,AHC,세이프온 마일드 선쿠션 [SPF50+/PA++++],3.74,86,71000,2025-02-20 23:55:56,선케어,선쿠션_팩트
45,숨37도,선-어웨이 쿨링 선 CC EX [SPF50+/PA+++],4.24,46,55000,2025-02-20 23:55:56,선케어,선쿠션_팩트
46,에이지투웨니스,글로우핏 톤업 선팩트 [SPF50+/PA++++],3.73,15,28000,2025-02-20 23:55:56,선케어,선쿠션_팩트
47,AHC,세이프온 시카 카밍 선쿠션 [SPF50+/PA++++],4.11,27,29000,2025-02-20 23:55:56,선케어,선쿠션_팩트
48,스포메틱스,그린 네츄럴 선쿠션 [SPF50+/PA++++],4.15,48,9900,2025-02-20 23:55:56,선케어,선쿠션_팩트
49,큐어,쿨링 선쿠션 [SPF50+/PA++++],3.86,85,45000,2025-02-20 23:55:56,선케어,선쿠션_팩트
50,클리오,에어글래스 빙하수 선쿠션 [SPF50+/PA++++],4.17,24,59000,2025-02-20 23:55:56,선케어,선쿠션_팩트
51,빌라쥬11팩토리,퍼펙트 에어리 선쿠션 14g [SPF50+/PA++++],4.15,13,16000,2025-02-20 23:55:56,선케어,선쿠션_팩트
52,앤랩,칼라민 톤업 선쿠션 [SPF50+/PA+++],3.52,21,29000,2025-02-20 23:55:56,선케어,선쿠션_팩트
53,달바,모이스트 글로우 선세럼 [SPF50+/PA++++],3.88,16,45000,2025-02-20 23:55:56,선케어,선쿠션_팩트
