순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
57,닥터자르트,크라이오 러버™ 위드 [브라이트닝비타민씨],4.00,12,15000,2025-02-20 23:55:56,마스크_팩,필오프팩
58,셀비엔,모델링팩 쿨링 고무팩,4.11,18,1900,2025-02-20 23:55:56,마스크_팩,필오프팩
59,안스킨,오리지날 모델링 마스크 [쿨아이스],4.30,43,14500,2025-02-20 23:55:56,마스크_팩,필오프팩
60,설화수,옥용팩,3.92,88,53000,2025-02-20 23:55:56,마스크_팩,필오프팩
61,안나홀츠,모델링팩 [콜라겐],4.10,20,19500,2025-02-20 23:55:56,마스크_팩,필오프팩
62,루이셀,모델링 컵팩 [카카오],4.57,49,1800,2025-02-20 23:55:56,마스크_팩,필오프팩
63,페슬로,더 씨드 리얼 콜라겐 마스크,4.50,10,7000,2025-02-20 23:55:56,마스크_팩,필오프팩
64,브링그린,프레시볼팩 [차콜],3.92,36,2000,2025-02-20 23:55:56,마스크_팩,필오프팩
65,참코스메틱,참 촉촉 스피룰리나 고무 팩,4.30,23,50000,2025-02-20 23:55:56,마스크_팩,필오프팩
66,벨라드뽀,모델링팩 [쿨],4.36,11,14900,2025-02-20 23:55:56,마스크_팩,필오프팩
67,오그체,실면도팩,3.95,60,17000,2025-02-20 23:55:56,마스크_팩,필오프팩
68,루이셀,모델링 컵팩 [홍삼],4.47,53,1800,2025-02-20 23:55:56,마스크_팩,필오프팩
69,에템,리얼 시카 필오프팩,3.92,13,19900,2025-02-20 23:55:56,마스크_팩,필오프팩
70,엘모르,하나로 모델링 마스크 모이스처라이저,4.29,119,48000,2025-02-20 23:55:56,마스크_팩,필오프팩
71,바루랩,[1+1] 블랙 클레이 마스크 2박스 (10매입),3.95,56,42000,2025-02-20 23:55:56,마스크_팩,필오프팩
72,메디필,모델링 팩 [락토모공리프팅],3.55,11,2000,2025-02-20 23:55:56,마스크_팩,필오프팩
73,어플렌티,스킨드링크 슈퍼쿨링 워터팩,4.26,47,36500,2025-02-20 23:55:56,마스크_팩,필오프팩
74,닥터자르트,포어레미디™ 퓨리파잉 머드 마스크,3.79,43,28000,2025-02-20 23:55:56,마스크_팩,필오프팩
75,블랑두부,누본셀 바쿠치올 컴플렉스 달걀마스크,3.58,19,55000,2025-02-20 23:55:56,마스크_팩,필오프팩
76,스킨큐,리커브스킨 물광 모델링 마스크,4.18,28,40000,2025-02-20 23:55:56,마스크_팩,필오프팩
