순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
46,앤디얼,센텔라 인 시카 카밍 패드 70 Pads (1+1),4.58,433,45300,2025-02-20 23:55:56,클렌징,스크럽_필링패드
47,구달,청귤 비타C 잡티케어 패드 (23AD),4.34,194,18200,2025-02-20 23:55:56,클렌징,스크럽_필링패드
48,메디큐브,엑소좀시카 요철 진정패드,4.29,66,34000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
49,더마토리,프로 트러블 모공 패드 (23AD),4.23,626,16400,2025-02-20 23:55:56,클렌징,스크럽_필링패드
50,이즈앤트리,초저분자 히아루론산 징크 쿨링 패드 60매,4.78,18,18900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
51,마녀공장,블랙헤드 퓨어 클렌징 오일 킬패드 50매,4.26,1432,15500,2025-02-20 23:55:56,클렌징,스크럽_필링패드
52,넘버즈인,5번 글루타치온C 흔적 필름패드 70매,4.36,151,22400,2025-02-20 23:55:56,클렌징,스크럽_필링패드
53,비플레인,바하 필링 패드,4.63,476,24000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
54,리얼베리어,익스트림 판테놀 토너 패드 150ml(80매),4.62,140,21200,2025-02-20 23:55:56,클렌징,스크럽_필링패드
55,원씽,시카 필링 토너 패드 65매,4.69,148,22000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
56,이니스프리,레티놀 시카 리페어 패드 60매,4.75,16,21000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
57,비건이펙트,청보리 LHA 토너 패드 60매,4.58,264,22000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
58,네이처리퍼블릭,굿 스킨 티트리 앰플 토너 패드 (50매) 125g,4.66,79,6600,2025-02-20 23:55:56,클렌징,스크럽_필링패드
59,토코보,시카 카밍 아쿠아 패드 60매,4.90,10,21600,2025-02-20 23:55:56,클렌징,스크럽_필링패드
60,셀리맥스,브라이트닝 모공잡티 패드 40매,4.60,20,12900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
61,브링그린,대나무히알루수분부스팅토너패드,4.35,17,37800,2025-02-20 23:55:56,클렌징,스크럽_필링패드
62,나드,어성초 아하 바하 파하 필링 패드 120ml (70매 2개),4.46,24,15800,2025-02-20 23:55:56,클렌징,스크럽_필링패드
63,마녀공장,갈락토미 클리어스킨 패드 60매,4.45,150,16900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
64,메디큐브,홀리데이 리미티드 에디션 레드 석시닉 애씨드 필링 패드,4.26,27,38000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
65,브링그린,쑥세라카밍모이스처토너패드,4.57,56,21000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
66,프리메이,핑크 아쿠아 포어 타이트닝 패드 70매 (2개입 2개),4.61,96,27000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
67,시초,단델리온 민들레 윤기 세럼 패드 90매,4.62,1121,29000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
68,야다,선인장 토너패드,4.36,577,22000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
69,아드망,베르가못 포어 클리어링 토너패드,4.50,66,30900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
70,리더스코스메틱,모공 탄력 패드 본품+리필(50매+50매),4.54,103,19900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
71,해서린,스팟케어 클리어 패드 70매입,4.59,150,25000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
72,아임서울,물광 토너 패드 240ml(60매),4.80,112,29000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
73,홀리카홀리카,레스온스킨 에센스 패드 120매 (대용량),4.41,294,16900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
74,코스알엑스,원스텝 모이스쳐업 패드 70매 (2개입),4.05,1737,30000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
75,헤브블루,펜타베리 판테놀 리페어 필패드,4.92,13,39900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
76,누니,누니 데일리 턴오버 필 패드 (7일분/여행용/휴대용),4.59,460,2500,2025-02-20 23:55:56,클렌징,스크럽_필링패드
77,닥터지,브라이트닝 비타 필링 패드,4.36,315,25000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
78,닥터올가,약산성 어성초 모공 & 진정 토너 패드 70pads,4.64,213,21000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
79,포잇,아줄렌 시카밍 진정 토너패드 휴대용 10개 2ea (1+1),4.66,82,15900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
80,닥터뉴엘,닥터뉴엘 반달 진정 어성초 토너패드 70매 x 2개,4.47,202,33600,2025-02-20 23:55:56,클렌징,스크럽_필링패드
81,메디필,레드 락토 콜라겐 더블 타이트 패드,4.57,44,28000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
82,앱솔룹,원샷 포어 클리어 패드 60매,4.41,861,23900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
83,일소,모링가 퓨리파잉 포어 패드 60매(160ml),4.74,78,18900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
84,미샤,타임 레볼루션 더 퍼스트 에센스 패드 75매,4.73,124,34000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
85,메디큐브,딥 비타C 패드,4.33,33,42000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
86,아이소이,블레미쉬 케어 패드(잡티패드)60매,4.22,310,21420,2025-02-20 23:55:56,클렌징,스크럽_필링패드
87,큐어,리알로에 릴렉싱 패드,4.70,37,26000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
88,에이솔루션,아크네 클리어 토너 패드 60매,4.53,122,29000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
89,키노닉스,양배추 카밍 진정 토너패드 (70매) 1개 + 리필팩 (70매) 2개,4.30,281,39800,2025-02-20 23:55:56,클렌징,스크럽_필링패드
90,메디큐브,제로모공패드 [마일드],4.34,168,35000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
91,이퀄리브,오 브리에 패드 120ml/60매,4.65,88,29800,2025-02-20 23:55:56,클렌징,스크럽_필링패드
92,듀이셀,마스크팩,4.44,54,45000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
93,브링그린,한교동 콜라보 대나무히알루수분부스팅토너패드,4.70,10,37800,2025-02-20 23:55:56,클렌징,스크럽_필링패드
94,시초,딜라이트 촘촘결 토너 패드 80매,4.49,956,27000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
95,니들리,비타C 글로우 젤리 패드 (60매),4.18,22,25000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
96,더마토리,히알샷 베리어 패드비5 (70매),4.43,14,18200,2025-02-20 23:55:56,클렌징,스크럽_필링패드
97,웰라쥬,리얼 시카 카밍 빅엠보 토너 패드 70매 (2개입),4.32,53,32900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
98,다이소,비타민 미백 필링패드,3.91,69,5000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
99,미샤,수퍼 아쿠아 울트라 히알론 토너패드 180g,4.58,31,22000,2025-02-20 23:55:56,클렌징,스크럽_필링패드
100,아드망,마린켈프 아쿠아 모이스처 토너패드,4.24,110,30900,2025-02-20 23:55:56,클렌징,스크럽_필링패드
